,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
94603,2022-04-29,2342,44.808423588,-91.55951685,Bear,,Eau Claire,2022,Interstate094
94702,2022-08-23,2055,44.936196535,-91.07461322,Bear,,Chippewa,2022,State Highway029
94808,2022-10-25,2043,45.136742827,-92.40492811,Bear,,St. Croix,2022,State Highway064
95124,2022-06-06,2213,44.898265173,-91.58176771,Bear,,Chippewa,2022,State Highway029
95209,2022-07-01,1801,45.99929678,-91.44392499,Bear,,Sawyer,2022,County HighwayB
95251,2022-07-14,2018,44.964109609,-87.87215481,Bear,,Oconto,2022,US Highway041
95699,2022-04-29,2220,45.848942785,-92.38598948,Bear,,Burnett,2022,OLD STH 35 - Burnett
95729,2022-05-18,2130,45.364505474,-90.92066397,Bear,,Taylor,2022,County HighwayV
95807,2022-08-03,2155,44.389838583,-91.00846238,Bear,,Jackson,2022,Interstate094
95852,2022-09-13,2124,44.915029137,-91.32707323,Bear,,Chippewa,2022,State Highway029
95854,2022-09-18,608,45.630227548,-87.99339574,Bear,,Marinette,2022,US Highway008
96267,2022-06-24,2155,45.122763093,-92.62237243,Bear,,St. Croix,2022,State Highway064
96288,2022-08-15,425,45.3565085,-89.16415552,Bear,,Langlade,2022,US Highway045
96325,2022-10-04,515,45.325349132,-90.29130332,Bear,,Taylor,2022,State Highway013
96562,2022-08-09,2030,44.260155472,-90.84232723,Bear,,Jackson,2022,State Highway027
96691,2022-04-28,2130,45.838807798,-91.54791735,Bear,,Washburn,2022,State Highway070
96811,2022-06-19,402,45.824434717,-92.34457402,Bear,,Burnett,2022,KRUGER RD - Burnett
96923,2022-11-05,1821,43.943622607,-90.69809253,Bear,,Monroe,2022,Interstate090
97393,2022-10-18,1805,45.177811556,-89.55837651,Bear,,Lincoln,2022,State Highway064
97411,2022-09-12,1930,46.569193916,-92.11944742,Bear,,Douglas,2022,State Highway035
97578,2022-10-28,2115,45.137154282,-92.48820205,Bear,,St. Croix,2022,State Highway064
97627,2022-12-02,1640,44.998515866,-88.35345885,Bear,,Oconto,2022,State Highway032
98389,2022-06-26,1520,44.905829016,-88.64891603,Bear,,Menominee,2022,State Highway055
98579,2022-11-17,2232,44.952010929,-90.91527727,Bear,,Clark,2022,State Highway029
98708,2022-10-23,2100,45.077909524,-88.42478406,Bear,,Oconto,2022,State Highway032
99085,2022-11-07,2002,45.356265549,-87.9549463,Bear,,Marinette,2022,US Highway141
99363,2022-05-20,2347,44.680919523,-89.60803691,Bear,,Portage,2022,County HighwayX
99565,2022-10-03,15,45.601179141,-91.11223737,Bear,,Rusk,2022,State Highway027
99921,2022-05-02,2224,45.193462427,-88.64081928,Bear,,Langlade,2022,State Highway064
99988,2022-07-12,2128,44.346147192,-90.82413991,Bear,,Jackson,2022,US Highway012
100071,2022-09-16,2236,45.990136323,-91.8293378,Bear,,Washburn,2022,US Highway053
100084,2022-10-16,1925,44.944073809,-90.45477509,Bear,,Clark,2022,State Highway029
100399,2022-04-04,2102,45.772890985,-92.65524609,Bear,,Burnett,2022,State Highway070
100447,2022-05-07,2133,46.569336484,-91.87870664,Bear,,Douglas,2022,US Highway053
100514,2022-06-30,1927,44.517922249,-91.14084545,Bear,,Jackson,2022,Interstate094
100546,2022-08-03,2255,44.86006207,-87.8994059,Bear,,Oconto,2022,US Highway041
100550,2022-07-03,1425,45.29140153,-89.15014981,Bear,,Langlade,2022,US Highway045
100602,2022-10-20,1900,44.951912802,-90.75260507,Bear,,Clark,2022,State Highway029
101076,2022-08-15,2347,46.141787801,-89.95516019,Bear,,Iron,2022,US Highway051
101091,2022-10-03,2211,45.230498845,-89.67186644,Bear,,Lincoln,2022,US Highway051
101115,2022-09-17,2214,46.41322043,-91.05086824,Bear,,Bayfield,2022,US Highway063
101268,2022-04-16,2056,45.517468196,-91.7603294,Bear,,Barron,2022,US Highway053
101304,2022-06-12,1,45.305846523,-91.66230624,Bear,,Barron,2022,US Highway053
101513,2022-06-29,255,43.694932832,-87.94081829,Bear,,Sheboygan,2022,State Highway057
101576,2022-08-05,1820,44.765909228,-91.54975721,Bear,,Eau Claire,2022,State Highway037
102493,2022-06-08,2224,45.249829832,-91.11020273,Bear,,Chippewa,2022,State Highway027
102596,2022-06-05,2300,44.864774178,-91.45092898,Bear,,Chippewa,2022,MELBY ST - Chippewa
102686,2022-09-26,2249,45.099686951,-91.51877384,Bear,,Chippewa,2022,State Highway040
103115,2022-07-10,2205,46.139477985,-91.81586083,Bear,,Washburn,2022,US Highway053
103197,2022-09-23,414,45.879912747,-88.1240006,Bear,,Florence,2022,US Highway002
103624,2022-07-19,2136,44.49661886,-89.37117642,Bear,,Portage,2022,US Highway010
103731,2022-10-13,409,44.959184561,-90.82024053,Bear,,Clark,2022,County HighwayX
104142,2022-06-27,2145,44.425418375,-91.06046485,Bear,,Jackson,2022,Interstate094
104159,2022-06-24,2206,45.053831058,-89.61079131,Bear,,Marathon,2022,County HighwayW
104187,2022-09-02,2045,45.333424859,-87.97186049,Bear,,Marinette,2022,US Highway141
104628,2022-05-09,2159,46.265338527,-91.80331961,Bear,,Douglas,2022,US Highway053
104679,2022-06-24,1438,46.548906679,-91.30467013,Bear,,Bayfield,2022,US Highway002
104696,2022-06-22,106,42.961566776,-88.03301392,Bear,,Milwaukee,2022,Interstate041
105615,2022-03-28,2229,44.873045823,-92.10904917,Bear,,Dunn,2022,State Highway029
105729,2022-04-21,522,44.767697351,-88.63368273,Bear,,Shawano,2022,State Highway029
105734,2022-06-05,2230,44.792949631,-88.15143625,Bear,,Oconto,2022,County HighwayE
105821,2022-08-04,1327,45.555035921,-89.97869828,Bear,,Oneida,2022,US Highway008
105863,2022-09-12,2000,44.894692365,-91.748404,Bear,,Dunn,2022,Interstate094
105892,2022-10-16,1925,45.489499755,-89.69513254,Bear,,Lincoln,2022,US Highway051
106042,2022-11-14,25,44.961769616,-88.03534721,Bear,,Oconto,2022,US Highway141
106085,2022-11-19,1933,44.541577315,-88.75215218,Bear,,Waupaca,2022,US Highway045
106448,2022-10-25,2030,45.485234143,-87.98658908,Bear,,Marinette,2022,US Highway141
106855,2022-06-05,2325,45.217722378,-89.7685047,Bear,,Lincoln,2022,State Highway107
107339,2022-06-04,2300,44.902645315,-91.78433382,Bear,,Dunn,2022,Interstate094
107415,2022-07-22,1851,45.309379777,-89.02609235,Bear,,Langlade,2022,County HighwayA
107454,2022-10-04,2229,45.629458909,-89.38194841,Bear,,Oneida,2022,State Highway017
107466,2022-09-17,2039,45.515050795,-90.74144532,Bear,,Rusk,2022,US Highway008
107497,2022-10-07,1908,45.542241755,-90.37252417,Bear,,Price,2022,US Highway008
107522,2022-11-05,1957,45.46199603,-89.69037275,Bear,,Lincoln,2022,US Highway051
107698,2022-10-19,2334,44.944068745,-89.8079954,Bear,,Marathon,2022,State Highway029
107815,2022-04-12,20,44.159182817,-90.5700541,Bear,,Monroe,2022,Interstate094
107847,2022-05-31,30,44.907016452,-91.93166446,Bear,,Dunn,2022,Interstate094
107856,2022-05-14,2219,45.095690701,-91.54487048,Bear,,Chippewa,2022,State Highway040
107857,2022-04-24,2049,45.47034964,-89.63748545,Bear,,Lincoln,2022,County HighwayD
107875,2022-06-09,2051,45.375255449,-89.66710857,Bear,,Lincoln,2022,US Highway051
107887,2022-04-29,100,44.343379858,-90.82486053,Bear,,Jackson,2022,US Highway012
107912,2022-06-19,2228,44.723817872,-89.83521636,Bear,,Marathon,2022,County HighwayC
107924,2022-06-09,4,46.515879718,-90.52251437,Bear,,Iron,2022,US Highway002
108080,2022-11-12,201,45.141663344,-89.64139842,Bear,,Lincoln,2022,US Highway051
108152,2022-10-21,314,44.870005245,-89.29343888,Bear,,Marathon,2022,State Highway029
108343,2022-05-03,2128,45.143370974,-90.19934867,Bear,,Taylor,2022,State Highway064
108424,2022-06-28,2253,45.002204926,-91.4417375,Bear,,Chippewa,2022,US Highway053
108440,2022-08-23,1313,45.745278139,-92.38144237,Bear,,Burnett,2022,State Highway035
108589,2022-12-02,1744,44.682515929,-89.60805672,Bear,,Portage,2022,County HighwayX
108964,2022-06-15,140,45.964668351,-90.48205023,Bear,,Price,2022,State Highway013
109040,2022-10-11,2227,46.655296569,-91.98800091,Bear,,Douglas,2022,US Highway002
109063,2022-10-16,330,45.122793782,-92.62580071,Bear,,St. Croix,2022,State Highway064
109181,2022-11-21,1820,45.751846286,-92.27815791,Bear,,Burnett,2022,County HighwayB
109446,2022-07-08,1520,46.082043567,-89.60436955,Bear,,Vilas,2022,County HighwayK
109476,2022-07-15,2316,45.108474897,-92.69698992,Bear,,St. Croix,2022,State Highway035
109520,2022-09-01,2249,45.238032225,-89.69325428,Bear,,Lincoln,2022,County HighwayJJ
109557,2022-10-09,35,44.943674288,-90.54433626,Bear,,Clark,2022,State Highway029
109558,2022-09-09,2139,45.958789814,-88.65481512,Bear,,Florence,2022,State Highway070
109571,2022-10-01,1000,45.546320084,-89.85087561,Bear,,Lincoln,2022,US Highway008
109577,2022-10-05,45,44.855190926,-87.89904863,Bear,,Oconto,2022,US Highway041
109736,2022-10-05,2018,44.945583157,-90.11228907,Bear,,Marathon,2022,State Highway029
109970,2022-06-04,1351,45.886981271,-92.01907944,Bear,,Washburn,2022,County HighwayA
109984,2022-06-17,738,44.986215078,-88.82447487,Bear,,Menominee,2022,County HighwayM
110034,2022-07-21,1822,45.658698652,-88.94076735,Bear,,Forest,2022,County HighwayS
110092,2022-09-19,1628,45.177803613,-89.55754815,Bear,,Lincoln,2022,State Highway064
110430,2022-05-09,2143,45.713257317,-91.22447847,Bear,,Sawyer,2022,State Highway040
110547,2022-08-08,2133,45.564687217,-88.74393259,Bear,,Forest,2022,US Highway008
110812,2022-12-06,2224,43.891572826,-91.0862917,Bear,,La Crosse,2022,County HighwayC
110815,2022-08-30,1930,46.609535234,-90.82760085,Bear,,Ashland,2022,US Highway002
111019,2022-06-17,2215,44.597768293,-89.70701206,Bear,,Portage,2022,US Highway010
111033,2022-06-18,2200,44.842033745,-91.51466719,Bear,,Eau Claire,2022,State Highway312
111036,2022-06-10,2328,45.079946733,-91.91519958,Bear,,Dunn,2022,State Highway025
111129,2022-10-16,1925,44.944073522,-90.45478691,Bear,,Clark,2022,State Highway029
111230,2022-11-27,1143,44.937477827,-91.05082373,Bear,,Chippewa,2022,State Highway029
111349,2022-09-20,2119,45.171080879,-88.46386534,Bear,,Oconto,2022,State Highway032
111352,2022-11-13,1830,45.112635925,-88.23489557,Bear,,Oconto,2022,State Highway064
