,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
49693,2019-12-19,1801,43.26673,-89.06847,Other Non Domesticated,,Dane,2019,State Highway073
49973,2019-05-10,1838,43.19712,-88.69088,Other Non Domesticated,,Jefferson,2019,County HighwayCW
50191,2019-05-02,2140,44.71903,-91.35931,Other Non Domesticated,,Eau Claire,2019,US Highway053
50258,2019-06-06,445,44.078,-91.28981,Other Non Domesticated,,Trempealeau,2019,State Highway054
50278,2019-08-01,2138,44.25351,-89.63957,Other Non Domesticated,,Portage,2019,County HighwayD
50374,2019-08-24,1654,42.7045,-89.01274,Other Non Domesticated,,Rock,2019,BLACK BRIDGE RD - Rock
50430,2019-09-26,915,42.90823,-89.70342,Other Non Domesticated,,Dane,2019,County HighwayG
50603,2019-11-15,1718,43.72041,-88.80106,Other Non Domesticated,,Fond du Lac,2019,LINER RD - Fond du Lac
50885,2019-12-23,510,43.9828,-91.28634,Other Non Domesticated,,La Crosse,2019,US Highway053
51010,2019-01-04,625,44.54528,-87.7263,Other Non Domesticated,,Kewaunee,2019,State Highway054
51185,2019-03-22,545,43.00174,-89.709,Other Non Domesticated,,Dane,2019,US Highway018
51626,2019-10-16,1945,44.98722,-90.13922,Other Non Domesticated,,Marathon,2019,TOWN HALL RD - Marathon
51787,2019-10-22,622,44.40153,-89.21936,Other Non Domesticated,,Waupaca,2019,US Highway010
52294,2019-04-30,1938,44.22569,-88.00933,Other Non Domesticated,,Manitowoc,2019,County HighwayK
52556,2019-06-22,2217,44.9447,-90.67001,Other Non Domesticated,,Clark,2019,State Highway029
52596,2019-07-06,1646,44.18556,-87.68106,Other Non Domesticated,,Manitowoc,2019,County HighwayQ
52626,2019-07-10,1305,42.5382,-89.00189,Other Non Domesticated,,Rock,2019,CRISWELL BLVD - Rock
52663,2019-07-26,2220,42.95067,-89.72384,Other Non Domesticated,,Dane,2019,County HighwayJG
52697,2019-07-24,1721,42.58152,-88.25873,Other Non Domesticated,,Kenosha,2019,State Highway050
52787,2019-08-13,2120,45.91237,-91.37385,Other Non Domesticated,,Sawyer,2019,County HighwayE
52849,2019-10-07,2057,42.72574,-88.2636,Other Non Domesticated,,Racine,2019,County HighwayFF
53224,2019-10-26,559,44.27958,-90.80629,Other Non Domesticated,,Jackson,2019,Interstate094
53277,2019-12-26,1834,43.07639,-91.08057,Other Non Domesticated,,Crawford,2019,State Highway027
53283,2019-10-21,1709,44.43195,-88.10975,Other Non Domesticated,,Brown,2019,Interstate041
53414,2019-03-17,1446,45.00002,-92.25753,Other Non Domesticated,,St. Croix,2019,County HighwayD
53434,2019-01-04,2057,46.58608,-91.89429,Other Non Domesticated,,Douglas,2019,US Highway053
53482,2019-03-22,2340,42.54259,-88.20738,Other Non Domesticated,,Kenosha,2019,County HighwayJI
53781,2019-07-04,115,43.1886,-89.49787,Other Non Domesticated,,Dane,2019,State Highway019
53836,2019-05-14,1355,44.63217,-91.98465,Other Non Domesticated,,Pepin,2019,US Highway010
53900,2019-08-02,311,45.08117,-91.5018,Other Non Domesticated,,Chippewa,2019,County HighwayF
54070,2019-10-04,2217,43.58718,-88.44827,Other Non Domesticated,,Dodge,2019,State Highway067
54688,2019-03-02,2028,43.62419,-89.2986,Other Non Domesticated,,Columbia,2019,State Highway022
54734,2019-04-16,1248,44.74369,-88.79991,Other Non Domesticated,,Shawano,2019,County HighwayM
54905,2019-06-15,2225,44.24072,-87.9874,Other Non Domesticated,,Manitowoc,2019,MANCAL RD - Manitowoc
55181,2019-08-28,531,43.04287,-87.97346,Other Non Domesticated,,Milwaukee,2019,State Highway175
55246,2019-09-23,1921,44.44374,-87.78051,Other Non Domesticated,,Brown,2019,State Highway029
55431,2019-10-29,211,44.84771,-92.39867,Other Non Domesticated,,Pierce,2019,State Highway029
55450,2019-10-31,2125,43.99124,-90.84758,Other Non Domesticated,,Monroe,2019,State Highway027
55989,2019-03-15,1952,42.60421,-88.54976,Other Non Domesticated,,Walworth,2019,State Highway050
56050,2019-05-04,255,43.54996,-89.67858,Other Non Domesticated,,Sauk,2019,Interstate090
56374,2019-08-15,638,42.67278,-88.9796,Other Non Domesticated,,Rock,2019,MIDLAND RD - Rock
57159,2019-03-28,2340,44.8349,-89.25421,Other Non Domesticated,,Marathon,2019,State Highway029
57313,2019-07-15,607,43.71975,-88.60763,Other Non Domesticated,,Fond du Lac,2019,County HighwayTC
57411,2019-06-28,2005,43.83315,-91.11096,Other Non Domesticated,,La Crosse,2019,County HighwayOA
57415,2019-07-06,1454,46.64764,-91.93063,Other Non Domesticated,,Douglas,2019,State Highway013
58305,2019-04-15,2111,44.58211,-91.02679,Other Non Domesticated,,Jackson,2019,US Highway010
58416,2019-06-22,2145,42.84352,-88.02738,Other Non Domesticated,,Racine,2019,W SOUTH COUNTY LINE RD (1) - Racine
58678,2019-08-25,1118,43.03372,-89.29938,Other Non Domesticated,,Dane,2019,US Highway051
59193,2019-12-04,2008,42.94494,-87.98108,Other Non Domesticated,,Milwaukee,2019,W GRANGE AVE - Milwaukee
59245,2019-12-20,625,44.18609,-88.06423,Other Non Domesticated,,Calumet,2019,County HighwayPP
59587,2019-06-12,2345,45.34719,-88.99625,Other Non Domesticated,,Langlade,2019,County HighwayA
59949,2019-08-31,545,46.60173,-90.96233,Other Non Domesticated,,Bayfield,2019,EAST ONDOSSAGON RD - Bayfield
59956,2019-08-27,812,46.56543,-91.42273,Other Non Domesticated,,Bayfield,2019,US Highway002
59999,2019-09-20,2140,43.44,-88.82616,Other Non Domesticated,,Dodge,2019,US Highway151
60483,2019-11-17,30,43.11132,-89.52113,Other Non Domesticated,,Dane,2019,AIRPORT RD - Dane
60798,2020-04-20,2258,42.61447,-88.76571,Other Non Domesticated,,Walworth,2020,CREEK RD - Walworth
60814,2020-04-08,1752,44.37309,-89.77055,Other Non Domesticated,,Wood,2020,County HighwayW
60941,2020-06-12,543,43.46518,-88.54624,Other Non Domesticated,,Dodge,2020,State Highway067
61024,2020-07-25,2207,44.404,-87.78545,Other Non Domesticated,,Brown,2020,County HighwayP
61168,2020-10-23,730,44.63364,-90.37664,Other Non Domesticated,,Clark,2020,DIVISION AVE - Clark
61223,2020-11-07,133,44.6489,-88.91554,Other Non Domesticated,,Waupaca,2020,County HighwayG
61259,2020-11-02,524,44.11188,-89.96235,Other Non Domesticated,,Adams,2020,BLACKHAWK AVE - Adams
61311,2020-11-19,2031,45.89977,-91.95121,Other Non Domesticated,,Washburn,2020,County HighwayE
61320,2020-11-22,1800,44.82655,-91.20674,Other Non Domesticated,,Eau Claire,2020,County HighwayXX
61405,2020-11-13,555,43.31931,-88.84317,Other Non Domesticated,,Dodge,2020,County HighwayJ
61426,2020-11-16,2017,44.95462,-92.71824,Other Non Domesticated,,St. Croix,2020,HANLEY RD - St. Croix
61527,2020-12-27,2129,43.55768,-87.86421,Other Non Domesticated,,Sheboygan,2020,County HighwayRR
61549,2020-04-03,554,45.04732,-89.65255,Other Non Domesticated,,Marathon,2020,US Highway051
61684,2020-01-02,1659,43.0604,-90.5022,Other Non Domesticated,,Grant,2020,County HighwayG
62149,2020-07-17,851,42.9694,-89.51369,Other Non Domesticated,,Dane,2020,County HighwayPB
62177,2020-08-09,223,45.61043,-89.54769,Other Non Domesticated,,Oneida,2020,US Highway008
62253,2020-09-03,2245,43.24957,-88.5179,Other Non Domesticated,,Dodge,2020,State Highway067
62389,2020-10-18,2331,42.9729,-89.36702,Other Non Domesticated,,Dane,2020,County HighwayB
62556,2020-12-18,1832,43.93657,-91.24757,Other Non Domesticated,,La Crosse,2020,US Highway053
62938,2020-04-10,751,43.10818,-88.32144,Other Non Domesticated,,Waukesha,2020,State Highway016
62966,2020-02-23,2312,43.11084,-88.97138,Other Non Domesticated,,Jefferson,2020,Interstate094
63303,2020-08-21,1709,44.73091,-88.44596,Other Non Domesticated,,Shawano,2020,EXPRESS WAY - Shawano
63373,2020-09-26,1135,43.29911,-88.23545,Other Non Domesticated,,Washington,2020,FOND DU LAC DR - Washington
63786,2020-04-18,604,44.45588,-91.76997,Other Non Domesticated,,Buffalo,2020,State Highway037
64213,2020-06-06,1038,44.18712,-88.73919,Other Non Domesticated,,Winnebago,2020,County HighwayMM
64240,2020-06-16,1747,42.71213,-87.84521,Other Non Domesticated,,Racine,2020,16TH ST - Racine
64320,2020-07-22,2135,42.98683,-89.56527,Other Non Domesticated,,Dane,2020,US Highway018
64415,2020-10-24,821,44.48722,-88.2847,Other Non Domesticated,,Outagamie,2020,CULBERTSON RD - Outagamie
64713,2020-12-10,455,42.74004,-90.39141,Other Non Domesticated,,Lafayette,2020,US Highway151
64835,2020-12-17,2140,44.67537,-88.44378,Other Non Domesticated,,Shawano,2020,State Highway047
64945,2020-02-16,1945,43.01038,-90.36025,Other Non Domesticated,,Iowa,2020,HARMS RD - Iowa
65084,2020-05-16,1930,43.84764,-87.97443,Other Non Domesticated,,Sheboygan,2020,County HighwayFF
65370,2020-07-18,1810,43.34654,-90.09984,Other Non Domesticated,,Sauk,2020,County HighwayGG
65520,2020-10-30,1933,44.50456,-88.19033,Other Non Domesticated,,Brown,2020,County HighwayU
65682,2020-11-26,2100,44.81451,-91.61046,Other Non Domesticated,,Eau Claire,2020,County HighwayE
66060,2020-01-05,1618,45.63122,-87.99287,Other Non Domesticated,,Marinette,2020,US Highway008
66300,2020-05-22,1715,42.7286,-89.85819,Other Non Domesticated,,Lafayette,2020,State Highway078
66303,2020-06-03,2135,42.85905,-88.31037,Other Non Domesticated,,Waukesha,2020,Interstate043
66504,2020-08-23,800,44.32062,-88.95118,Other Non Domesticated,,Waupaca,2020,US Highway010
67196,2020-02-28,1700,42.75513,-87.79925,Other Non Domesticated,,Racine,2020,State Highway032
67432,2020-07-25,529,42.49657,-89.07108,Other Non Domesticated,,Rock,2020,FREDERICK ST - Rock
67448,2020-07-16,1630,44.82279,-89.14282,Other Non Domesticated,,Shawano,2020,US Highway045
67455,2020-07-12,2247,44.74776,-91.39637,Other Non Domesticated,,Eau Claire,2020,US Highway053
67495,2020-06-27,721,42.5757,-89.37124,Other Non Domesticated,,Green,2020,State Highway081
67897,2020-10-27,840,44.40616,-91.44317,Other Non Domesticated,,Trempealeau,2020,State Highway121
68033,2020-11-27,1730,44.45742,-88.2912,Other Non Domesticated,,Outagamie,2020,State Highway055
68360,2020-01-31,33,42.78653,-89.62799,Other Non Domesticated,,Green,2020,State Highway069
68444,2020-05-10,1128,44.2337,-88.41242,Other Non Domesticated,,Winnebago,2020,US Highway010
68618,2020-08-21,453,44.74792,-91.38258,Other Non Domesticated,,Eau Claire,2020,Interstate094
68621,2020-08-24,2214,44.15352,-87.69724,Other Non Domesticated,,Manitowoc,2020,State Highway310
68864,2020-11-15,1530,42.91461,-89.4588,Other Non Domesticated,,Dane,2020,County HighwayD
69214,2020-04-03,923,43.26018,-89.38253,Other Non Domesticated,,Dane,2020,County HighwayI
69242,2020-01-30,1900,44.24401,-90.7326,Other Non Domesticated,,Jackson,2020,REST AREA #54 - Jackson
69568,2020-08-17,2235,42.64292,-88.66487,Other Non Domesticated,,Walworth,2020,County HighwayM
69753,2020-09-12,2050,44.02358,-91.0646,Other Non Domesticated,,La Crosse,2020,County HighwayT
70011,2020-12-08,1645,43.76228,-90.07918,Other Non Domesticated,,Juneau,2020,State Highway058
70021,2020-04-19,755,44.4341,-92.02518,Other Non Domesticated,,Buffalo,2020,State Highway035
70197,2020-11-06,1814,44.14078,-90.54277,Other Non Domesticated,,Monroe,2020,Interstate094
70462,2020-06-07,1528,44.03025,-88.57669,Other Non Domesticated,,Winnebago,2020,SAWTELL CT - Winnebago
70619,2020-06-28,2135,44.87041,-89.18509,Other Non Domesticated,,Shawano,2020,US Highway045
70620,2020-07-26,140,42.65881,-88.53655,Other Non Domesticated,,Walworth,2020,Interstate043
70890,2020-10-06,745,45.71199,-90.42215,Other Non Domesticated,,Price,2020,State Highway013
71000,2020-10-23,614,44.26575,-88.8018,Other Non Domesticated,,Waupaca,2020,State Highway096
71344,2020-02-12,1605,43.22506,-87.9213,Other Non Domesticated,,Ozaukee,2020,Interstate043
71405,2020-04-21,2331,44.41175,-87.74516,Other Non Domesticated,,Kewaunee,2020,County HighwayV
71723,2020-08-14,1844,45.72449,-89.72133,Other Non Domesticated,,Oneida,2020,US Highway051
71974,2020-10-03,2200,44.93369,-92.23288,Other Non Domesticated,,St. Croix,2020,Interstate094
72172,2020-06-28,412,44.29799,-88.45798,Other Non Domesticated,,Outagamie,2020,Interstate041
72227,2020-11-21,1400,43.29076,-90.32132,Other Non Domesticated,,Richland,2020,US Highway014
72421,2020-02-20,1751,44.77273,-87.47887,Other Non Domesticated,,Door,2020,State Highway042
72558,2020-04-18,1725,43.38744,-87.93672,Other Non Domesticated,,Ozaukee,2020,County HighwayW
72633,2020-05-01,930,43.75064,-87.83482,Other Non Domesticated,,Sheboygan,2020,State Highway023
72812,2020-09-17,1845,44.05509,-89.19753,Other Non Domesticated,,Waushara,2020,State Highway021
73233,2020-08-12,2123,45.658,-88.47866,Other Non Domesticated,,Forest,2020,US Highway008
73242,2020-05-16,2110,43.2579,-88.18154,Other Non Domesticated,,Washington,2020,Interstate041
73978,2020-09-28,1725,45.23342,-89.67286,Other Non Domesticated,,Lincoln,2020,US Highway051
73982,2020-10-06,745,45.71204,-90.42211,Other Non Domesticated,,Price,2020,State Highway013
75279,2020-11-25,2223,43.33043,-88.39547,Other Non Domesticated,,Washington,2020,W STATE ST - Washington
75299,2020-03-19,1016,44.55625,-88.05953,Other Non Domesticated,,Brown,2020,Interstate041
75471,2020-11-20,450,44.28669,-90.8121,Other Non Domesticated,,Jackson,2020,Interstate094
75660,2020-02-06,1900,44.67886,-88.3111,Other Non Domesticated,,Shawano,2020,State Highway029
75799,2020-06-22,1710,43.45111,-88.62209,Other Non Domesticated,,Dodge,2020,State Highway033
76181,2020-09-16,1019,43.18833,-89.5567,Other Non Domesticated,,Dane,2020,US Highway012
76386,2020-12-04,2159,43.16554,-91.00134,Other Non Domesticated,,Crawford,2020,SHANGHAI RIDGE RD - Crawford
76391,2020-10-30,500,44.24434,-88.4669,Other Non Domesticated,,Outagamie,2020,Interstate041
76736,2020-02-29,1839,42.55068,-88.34304,Other Non Domesticated,,Walworth,2020,US Highway012
76875,2020-06-14,445,43.22534,-87.92126,Other Non Domesticated,,Ozaukee,2020,Interstate043
76895,2020-06-18,2355,44.38772,-88.47054,Other Non Domesticated,,Outagamie,2020,County HighwayS
76955,2020-05-17,919,42.82188,-87.83739,Other Non Domesticated,,Racine,2020,State Highway032
77350,2020-12-14,2038,43.43793,-88.20128,Other Non Domesticated,,Washington,2020,18TH AVE - Washington
77589,2020-11-23,851,44.42907,-87.53912,Other Non Domesticated,,Kewaunee,2020,State Highway042
77617,2020-11-12,503,44.67581,-91.09917,Other Non Domesticated,,Eau Claire,2020,US Highway012
77676,2020-11-08,1419,45.88066,-88.12587,Other Non Domesticated,,Florence,2020,US Highway002
78156,2021-09-25,313,42.69755,-88.49604,Other Non Domesticated,,Walworth,2021,Interstate043
78756,2021-02-20,1806,44.6356,-91.27681,Other Non Domesticated,,Eau Claire,2021,County HighwayK
78925,2021-06-28,1815,43.9425,-90.7302,Other Non Domesticated,,Monroe,2021,State Highway016
78955,2021-07-14,638,46.61709,-92.20298,Other Non Domesticated,,Douglas,2021,County HighwayW
79227,2021-08-29,2250,42.66734,-90.39773,Other Non Domesticated,,Lafayette,2021,State Highway081
79463,2021-12-02,826,43.16475,-88.18337,Other Non Domesticated,,Waukesha,2021,County HighwayV
79503,2021-11-12,2105,44.05861,-90.86199,Other Non Domesticated,,Monroe,2021,State Highway027
79885,2021-04-01,2123,43.76166,-87.83907,Other Non Domesticated,,Sheboygan,2021,County HighwayO
79991,2021-07-06,1435,43.97016,-91.29525,Other Non Domesticated,,La Crosse,2021,County HighwayMH
80104,2021-07-11,1425,45.11128,-89.01273,Other Non Domesticated,,Langlade,2021,County HighwayS
80195,2021-09-27,2208,42.94674,-90.64483,Other Non Domesticated,,Grant,2021,US Highway061
80236,2021-07-13,1100,42.99565,-87.9708,Other Non Domesticated,,Milwaukee,2021,W CLEVELAND AVE - Milwaukee
80369,2021-05-01,210,42.65642,-88.54025,Other Non Domesticated,,Walworth,2021,Interstate043
80469,2021-10-02,2055,42.69141,-88.44299,Other Non Domesticated,,Walworth,2021,State Highway011
80792,2021-09-26,9999,43.85266,-87.77098,Other Non Domesticated,,Sheboygan,2021,Interstate043
80921,2021-04-13,2233,43.49456,-89.26279,Other Non Domesticated,,Columbia,2021,County HighwayG
81075,2021-07-19,2200,43.63322,-88.70146,Other Non Domesticated,,Dodge,2021,State Highway049
81102,2021-07-08,7,45.19112,-90.90514,Other Non Domesticated,,Taylor,2021,County HighwayH
81127,2021-06-15,2337,43.41302,-88.54204,Other Non Domesticated,,Dodge,2021,State Highway067
81219,2021-08-08,2355,43.16126,-88.75876,Other Non Domesticated,,Jefferson,2021,State Highway026
81258,2021-08-16,2124,46.40633,-90.90781,Other Non Domesticated,,Ashland,2021,WILDCAT RD - Ashland
81323,2021-09-13,1734,42.5317,-88.5018,Other Non Domesticated,,Walworth,2021,MAPLE RIDGE RD - Walworth
81416,2021-10-30,400,43.11769,-90.2114,Other Non Domesticated,,Iowa,2021,County HighwayI
81580,2021-11-10,1747,46.15253,-90.8669,Other Non Domesticated,,Ashland,2021,State Highway077
81714,2021-11-14,350,43.56103,-90.40354,Other Non Domesticated,,Vernon,2021,KOLASH RD - Vernon
81786,2021-06-26,1310,43.08594,-88.79068,Other Non Domesticated,,Jefferson,2021,Interstate094
81963,2021-03-01,2000,42.58501,-88.15879,Other Non Domesticated,,Kenosha,2021,County HighwayB
82009,2021-05-25,1835,43.06038,-89.6156,Other Non Domesticated,,Dane,2021,County HighwayS
82542,2021-10-09,2257,43.38721,-89.32784,Other Non Domesticated,,Columbia,2021,State Highway022
83287,2021-08-21,2242,44.72183,-89.78746,Other Non Domesticated,,Marathon,2021,County HighwayO
83576,2021-10-02,2131,42.6947,-90.66777,Other Non Domesticated,,Grant,2021,County HighwayO
83622,2021-11-09,1657,43.68934,-88.3862,Other Non Domesticated,,Fond du Lac,2021,County HighwayB
83869,2021-08-11,1830,44.94189,-92.50512,Other Non Domesticated,,St. Croix,2021,Interstate094
84022,2021-01-05,525,44.88794,-88.62192,Other Non Domesticated,,Menominee,2021,County HighwayVV
84670,2021-10-18,101,42.51668,-88.45563,Other Non Domesticated,,Walworth,2021,County HighwayB
84803,2021-07-15,1655,44.34856,-90.93307,Other Non Domesticated,,Jackson,2021,Interstate094
84892,2021-11-08,1857,42.78649,-88.07116,Other Non Domesticated,,Racine,2021,US Highway045
85154,2021-03-18,1102,44.60531,-88.10158,Other Non Domesticated,,Brown,2021,WHITE PINE RD - Brown
85250,2021-06-05,1633,44.70652,-89.92618,Other Non Domesticated,,Marathon,2021,SMOKEY HILL RD - Marathon
85378,2021-07-01,50,43.73323,-90.71181,Other Non Domesticated,,Monroe,2021,State Highway033
85472,2021-07-14,1500,43.13503,-87.99682,Other Non Domesticated,,Milwaukee,2021,W BRENTWOOD AVE - Milwaukee
85484,2021-03-13,2148,43.3178,-89.32535,Other Non Domesticated,,Columbia,2021,US Highway051
85783,2021-11-18,1825,44.68508,-91.81284,Other Non Domesticated,,Dunn,2021,State Highway085
86020,2021-11-17,2231,44.44434,-89.00466,Other Non Domesticated,,Waupaca,2021,County HighwayK
86223,2021-03-19,1909,44.28633,-88.42604,Other Non Domesticated,,Outagamie,2021,W WEILAND LN - Outagamie
86289,2021-04-29,443,43.30089,-89.85047,Other Non Domesticated,,Sauk,2021,County HighwayPF
86330,2021-05-13,2129,44.26221,-88.49605,Other Non Domesticated,,Outagamie,2021,County HighwayCA
86493,2021-04-29,1525,43.05924,-88.25132,Other Non Domesticated,,Waukesha,2021,State Highway016
86529,2021-08-18,540,44.21161,-90.51898,Other Non Domesticated,,Jackson,2021,County HighwayO
87104,2021-12-30,1735,42.58849,-89.47271,Other Non Domesticated,,Green,2021,State Highway011
87127,2021-12-20,1720,43.74026,-90.74587,Other Non Domesticated,,Monroe,2021,State Highway033
87274,2021-01-22,838,43.0411,-88.30372,Other Non Domesticated,,Waukesha,2021,NORTHVIEW RD - Waukesha
87394,2021-05-23,106,42.73764,-90.19537,Other Non Domesticated,,Lafayette,2021,County HighwayG
87504,2021-06-14,115,44.60021,-88.24419,Other Non Domesticated,,Brown,2021,State Highway029
87636,2021-02-18,2005,46.54383,-90.85426,Other Non Domesticated,,Ashland,2021,State Highway013
88237,2021-06-15,1230,43.10978,-89.05539,Other Non Domesticated,,Dane,2021,Interstate094
88403,2021-05-17,53,42.53026,-88.32476,Other Non Domesticated,,Walworth,2021,County HighwayU
88511,2021-06-06,2200,43.00801,-89.30531,Other Non Domesticated,,Dane,2021,US Highway051
88567,2021-01-17,1503,44.29671,-88.52884,Other Non Domesticated,,Outagamie,2021,State Highway015
88839,2021-10-19,1218,43.43344,-88.14112,Other Non Domesticated,,Washington,2021,TRENTON RD - Washington
89013,2021-11-24,240,42.92295,-90.66632,Other Non Domesticated,,Grant,2021,US Highway061
89172,2021-11-13,6,44.87053,-89.29415,Other Non Domesticated,,Marathon,2021,State Highway029
89378,2021-04-15,2035,42.97373,-88.0199,Other Non Domesticated,,Milwaukee,2021,W HOWARD AVE - Milwaukee
89459,2021-05-21,1800,43.77067,-90.00255,Other Non Domesticated,,Juneau,2021,Interstate090
89698,2021-09-18,100,42.63687,-90.5148,Other Non Domesticated,,Grant,2021,CLAY HOLLOW RD - Grant
89753,2021-09-22,615,43.36804,-87.90116,Other Non Domesticated,,Ozaukee,2021,State Highway032
89761,2021-03-08,2230,43.62683,-87.82982,Other Non Domesticated,,Sheboygan,2021,State Highway032
89780,2021-09-22,549,42.94064,-87.98846,Other Non Domesticated,,Milwaukee,2021,State Highway036
90107,2021-12-03,23,42.6353,-89.02999,Other Non Domesticated,,Rock,2021,State Highway011
90243,2021-12-24,6,44.8485,-89.02688,Other Non Domesticated,,Shawano,2021,RIVER RD - Shawano
90278,2021-12-19,1900,43.07281,-88.861,Other Non Domesticated,,Jefferson,2021,County HighwayB
90462,2021-05-07,34,44.77356,-91.32562,Other Non Domesticated,,Eau Claire,2021,US Highway012
90785,2021-09-25,1435,46.21733,-91.79856,Other Non Domesticated,,Douglas,2021,US Highway053
90945,2021-10-09,1525,45.21096,-89.62226,Other Non Domesticated,,Lincoln,2021,State Highway017
91029,2021-11-22,723,44.40242,-88.91079,Other Non Domesticated,,Waupaca,2021,State Highway054
91345,2021-12-18,1826,44.56525,-88.14246,Other Non Domesticated,,Brown,2021,State Highway029
91393,2021-01-03,324,42.71119,-90.40606,Other Non Domesticated,,Lafayette,2021,COLLEGE FARM RD - Lafayette
91603,2021-07-03,1648,44.96144,-87.86189,Other Non Domesticated,,Oconto,2021,WOODVIEW RD - Oconto
91613,2021-07-15,914,42.61416,-89.20641,Other Non Domesticated,,Rock,2021,STUART RD - Rock
91756,2021-09-17,1330,44.88275,-90.94262,Other Non Domesticated,,Chippewa,2021,County HighwayH
91762,2021-09-10,2047,45.14676,-91.04947,Other Non Domesticated,,Chippewa,2021,County HighwayD
92211,2021-10-22,1930,43.22406,-89.25027,Other Non Domesticated,,Dane,2021,HAPPY VALLEY RD - Dane
92362,2021-12-31,235,44.45336,-90.30804,Other Non Domesticated,,Wood,2021,State Highway073
92623,2021-03-30,2315,46.43181,-90.81998,Other Non Domesticated,,Ashland,2021,State Highway013
92634,2021-02-25,1914,43.64882,-89.60386,Other Non Domesticated,,Adams,2021,State Highway023
92716,2021-07-11,56,43.73284,-88.55834,Other Non Domesticated,,Fond du Lac,2021,County HighwayY
92743,2021-08-15,800,43.0195,-87.93948,Other Non Domesticated,,Milwaukee,2021,S 21ST ST - Milwaukee
92768,2021-08-03,1430,44.74048,-90.65913,Other Non Domesticated,,Clark,2021,County HighwayO
92867,2021-03-28,235,43.09588,-89.54846,Other Non Domesticated,,Dane,2021,US Highway014
92943,2021-10-17,1625,44.08218,-88.56088,Other Non Domesticated,,Winnebago,2021,Interstate041
93083,2021-10-11,2230,44.48034,-90.2798,Other Non Domesticated,,Wood,2021,County HighwayV
93097,2021-12-05,1854,44.79665,-88.48924,Other Non Domesticated,,Shawano,2021,State Highway022
93144,2021-07-15,1215,43.83859,-87.77131,Other Non Domesticated,,Sheboygan,2021,Interstate043
93172,2021-12-03,1848,44.47159,-87.78562,Other Non Domesticated,,Brown,2021,County HighwayP
93419,2021-12-16,342,43.58162,-88.75373,Other Non Domesticated,,Dodge,2021,County HighwayM
93587,2021-04-29,520,45.12129,-90.31839,Other Non Domesticated,,Taylor,2021,County HighwayO
93993,2021-10-01,2215,42.50696,-88.74812,Other Non Domesticated,,Walworth,2021,State Highway067
94004,2021-10-08,1258,44.78711,-89.49188,Other Non Domesticated,,Marathon,2021,State Highway153
94007,2021-07-17,1814,44.42292,-89.90803,Other Non Domesticated,,Wood,2021,State Highway073
94450,2021-12-25,1946,42.72508,-87.85562,Other Non Domesticated,,Racine,2021,EMMERTSEN RD - Racine
