,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
47654,2019-05-25,255,44.91695,-92.08452,Bear,,Dunn,2019,Interstate094
47836,2019-05-30,2219,45.15339,-87.99976,Bear,,Marinette,2019,US Highway141
47850,2019-07-12,2301,44.87769,-91.71285,Bear,,Dunn,2019,Interstate094
47861,2019-07-23,2030,44.56158,-88.44784,Bear,,Outagamie,2019,State Highway047
47866,2019-06-22,2212,46.61112,-90.68986,Bear,,Ashland,2019,US Highway002
47933,2019-07-30,2206,44.88336,-89.40714,Bear,,Marathon,2019,State Highway029
47947,2019-07-03,2130,45.55418,-90.01385,Bear,,Lincoln,2019,US Highway008
47975,2019-08-15,2132,45.1422,-90.314,Bear,,Taylor,2019,State Highway064
47980,2019-09-11,2209,46.39979,-91.81756,Bear,,Douglas,2019,US Highway053
47982,2019-08-30,2040,44.95152,-90.77331,Bear,,Clark,2019,State Highway029
48076,2019-10-03,535,45.67853,-91.98774,Bear,,Washburn,2019,US Highway063
48146,2019-10-03,840,45.54385,-90.47578,Bear,,Price,2019,US Highway008
49062,2019-07-22,2128,45.7569,-92.38147,Bear,,Burnett,2019,State Highway035
49101,2019-07-03,2130,45.55433,-90.01234,Bear,,Lincoln,2019,US Highway008
49229,2019-09-20,2100,46.33823,-91.83123,Bear,,Douglas,2019,US Highway053
49364,2019-10-21,310,45.89027,-90.42327,Bear,,Price,2019,State Highway013
51343,2019-05-04,2138,44.93355,-91.4285,Bear,,Chippewa,2019,US Highway053
51432,2019-06-29,1000,45.77126,-92.50462,Bear,,Burnett,2019,State Highway070
51462,2019-07-24,1752,45.64169,-89.3803,Bear,,Oneida,2019,State Highway017
51493,2019-07-12,2348,45.85668,-91.85421,Bear,,Washburn,2019,US Highway063
51558,2019-08-16,2049,46.03943,-91.84339,Bear,,Washburn,2019,US Highway053
51667,2019-09-28,1927,46.59102,-92.11951,Bear,,Douglas,2019,State Highway035
51696,2019-10-14,1902,45.48502,-87.98659,Bear,,Marinette,2019,US Highway141
51848,2019-10-31,2122,46.47179,-91.82548,Bear,,Douglas,2019,US Highway053
52103,2019-11-23,217,45.82181,-91.87127,Bear,,Washburn,2019,State Highway070
52561,2019-06-07,49,45.39653,-92.53771,Bear,,Polk,2019,US Highway008
52570,2019-04-20,27,44.84354,-91.56013,Bear,,Eau Claire,2019,US Highway012
52589,2019-07-03,2140,44.83319,-89.47217,Bear,,Marathon,2019,County HighwayJ
52768,2019-09-04,707,45.5543,-90.01262,Bear,,Lincoln,2019,US Highway008
52982,2019-10-17,1957,44.90397,-91.80051,Bear,,Dunn,2019,Interstate094
53136,2019-11-16,1750,45.8126,-91.85633,Bear,,Washburn,2019,US Highway053
53244,2019-10-10,2101,46.6084,-90.6802,Bear,,Ashland,2019,US Highway002
53273,2019-11-19,700,43.19466,-89.31209,Bear,,Dane,2019,State Highway019
53543,2019-03-23,2035,45.53776,-91.65668,Bear,,Barron,2019,State Highway048
53600,2019-05-25,2305,44.02415,-90.86141,Bear,,Monroe,2019,State Highway027
53734,2019-07-06,2242,45.64829,-89.35054,Bear,,Oneida,2019,County HighwayC
53824,2019-06-16,950,46.41168,-90.18179,Bear,,Iron,2019,US Highway051
53863,2019-06-10,2205,44.89914,-91.68371,Bear,,Dunn,2019,State Highway029
54004,2019-07-03,2302,45.78441,-89.71197,Bear,,Oneida,2019,US Highway051
54122,2019-09-20,1644,45.02093,-91.44292,Bear,,Chippewa,2019,US Highway053
54163,2019-10-13,1955,46.45972,-91.82034,Bear,,Douglas,2019,US Highway053
54841,2019-04-27,2300,43.89036,-91.09592,Bear,,La Crosse,2019,Interstate090
55103,2019-07-27,1713,45.45288,-89.98511,Bear,,Lincoln,2019,State Highway086
55149,2019-08-11,2033,45.13489,-91.52211,Bear,,Chippewa,2019,State Highway064
55172,2019-07-14,2239,45.57299,-88.99208,Bear,,Forest,2019,US Highway008
55215,2019-09-06,2210,45.95154,-91.49426,Bear,,Sawyer,2019,State Highway027
56099,2019-04-18,2100,45.13063,-88.01732,Bear,,Marinette,2019,US Highway141
56174,2019-05-14,2151,45.17332,-91.11072,Bear,,Chippewa,2019,State Highway027
56202,2019-05-15,809,45.20508,-88.50901,Bear,,Oconto,2019,State Highway064
56426,2019-08-29,2016,45.00025,-91.14678,Bear,,Chippewa,2019,State Highway027
57146,2019-04-22,256,44.93378,-91.20937,Bear,,Chippewa,2019,State Highway029
57504,2019-06-24,935,45.2029,-88.50396,Bear,,Oconto,2019,State Highway032
57913,2019-11-18,2015,44.95153,-91.0196,Bear,,Chippewa,2019,State Highway029
58312,2019-04-28,2225,45.70694,-92.67309,Bear,,Burnett,2019,State Highway087
58430,2019-06-09,1526,44.35174,-90.24589,Bear,,Wood,2019,State Highway054
58478,2019-06-29,2135,44.77103,-92.52829,Bear,,Pierce,2019,County HighwayJ
58703,2019-08-18,1418,46.64797,-91.82398,Bear,,Douglas,2019,State Highway013
58776,2019-10-07,2001,45.34722,-90.30301,Bear,,Taylor,2019,State Highway013
58974,2019-10-26,2229,44.797,-88.76622,Bear,,Shawano,2019,State Highway029
58977,2019-10-26,2110,45.65266,-88.22697,Bear,,Marinette,2019,US Highway008
59651,2019-06-18,1752,45.45097,-92.40715,Bear,,Polk,2019,120TH ST - Polk
59702,2019-04-18,2100,45.13063,-88.01732,Bear,,Marinette,2019,US Highway141
59843,2019-06-23,2230,45.0545,-91.46518,Bear,,Chippewa,2019,US Highway053
59924,2019-08-30,1025,44.95175,-90.77428,Bear,,Clark,2019,State Highway029
59928,2019-09-16,2117,44.47644,-91.10381,Bear,,Jackson,2019,Interstate094
59934,2019-09-10,542,45.3974,-92.58227,Bear,,Polk,2019,US Highway008
60078,2019-09-26,1609,45.28533,-88.51009,Bear,,Oconto,2019,State Highway032
60225,2019-10-04,1629,45.30687,-92.21926,Bear,,Polk,2019,US Highway063
60883,2020-06-11,505,45.82872,-91.84907,Bear,,Washburn,2020,OJIBWA RD - Washburn
60944,2020-05-19,1704,44.89428,-88.66883,Bear,,Menominee,2020,State Highway047
60973,2020-06-11,2220,44.93679,-91.0989,Bear,,Chippewa,2020,State Highway029
61122,2020-08-23,2215,44.87018,-91.69643,Bear,,Dunn,2020,Interstate094
61128,2020-08-22,1030,45.07668,-90.63834,Bear,,Taylor,2020,County HighwayT
61149,2020-10-02,2250,45.50543,-89.6882,Bear,,Lincoln,2020,US Highway051
61301,2020-10-29,549,45.18644,-91.54873,Bear,,Chippewa,2020,US Highway053
61551,2020-11-26,301,44.79178,-89.76773,Bear,,Marathon,2020,State Highway153
61659,2020-11-29,1825,45.1811,-91.53994,Bear,,Chippewa,2020,US Highway053
61910,2020-04-10,2358,44.4666,-91.09819,Bear,,Jackson,2020,Interstate094
62028,2020-06-08,11,45.67598,-87.96217,Bear,,Marinette,2020,US Highway008
62147,2020-08-15,1201,45.23743,-88.60673,Bear,,Oconto,2020,County HighwayT
62211,2020-09-10,2016,46.25551,-91.28187,Bear,,Bayfield,2020,US Highway063
62218,2020-08-31,2130,44.94414,-90.43641,Bear,,Clark,2020,State Highway029
62279,2020-09-22,445,45.21859,-89.00518,Bear,,Langlade,2020,State Highway052
62400,2020-10-13,2100,45.0364,-91.89601,Bear,,Dunn,2020,State Highway025
62662,2020-11-26,301,44.79169,-89.76772,Bear,,Marathon,2020,State Highway153
62947,2020-04-25,1030,44.78701,-89.51214,Bear,,Marathon,2020,State Highway153
63182,2020-07-18,2234,44.79267,-88.67988,Bear,,Shawano,2020,State Highway029
63186,2020-07-20,2150,45.40048,-89.1956,Bear,,Langlade,2020,US Highway045
63302,2020-08-21,2215,45.36415,-89.66712,Bear,,Lincoln,2020,US Highway051
63427,2020-10-04,27,44.7224,-89.66997,Bear,,Marathon,2020,Interstate039
63965,2020-03-07,2150,45.46995,-92.08538,Bear,,Barron,2020,US Highway063
64205,2020-05-03,2230,44.58776,-91.21114,Bear,,Trempealeau,2020,Interstate094
64243,2020-06-28,3,44.90195,-91.77592,Bear,,Dunn,2020,Interstate094
64278,2020-07-29,2352,45.39727,-92.60409,Bear,,Polk,2020,US Highway008
64349,2020-08-10,2214,44.90449,-89.64549,Bear,,Marathon,2020,US Highway051
64351,2020-09-04,2213,44.34141,-89.09114,Bear,,Waupaca,2020,US Highway010
64438,2020-09-23,2216,44.84861,-88.18814,Bear,,Oconto,2020,County HighwayC
64630,2020-10-10,29,45.56841,-88.8796,Bear,,Forest,2020,US Highway008
65268,2020-05-28,1630,45.43764,-91.35467,Bear,,Rusk,2020,US Highway008
65356,2020-07-01,1630,45.40911,-92.13755,Bear,,Barron,2020,US Highway063
65555,2020-10-22,1917,44.95862,-91.84734,Bear,,Dunn,2020,County HighwayB
65570,2020-10-10,2011,45.12204,-91.5212,Bear,,Chippewa,2020,US Highway053
66259,2020-06-26,958,45.09362,-91.04472,Bear,,Chippewa,2020,County HighwayD
66272,2020-06-09,1200,46.89626,-90.97587,Bear,,Bayfield,2020,State Highway013
66295,2020-04-06,1925,43.97276,-90.42419,Bear,,Monroe,2020,US Highway012
66422,2020-06-27,2155,45.0073,-91.35281,Bear,,Chippewa,2020,State Highway178
66458,2020-08-21,2237,45.00384,-91.43246,Bear,,Chippewa,2020,County HighwayB
66923,2020-12-19,1751,45.18502,-89.6462,Bear,,Lincoln,2020,US Highway051
67192,2020-05-02,800,43.07356,-89.28658,Bear,,Dane,2020,DROSTER RD - Dane
67602,2020-10-04,525,45.27251,-89.68371,Bear,,Lincoln,2020,US Highway051
67620,2020-09-28,608,45.41984,-89.1877,Bear,,Langlade,2020,US Highway045
67757,2020-10-25,1819,45.96455,-91.49622,Bear,,Sawyer,2020,State Highway027
67851,2020-10-19,2015,45.25148,-89.5657,Bear,,Lincoln,2020,State Highway017
68068,2020-11-29,1825,45.18184,-91.54113,Bear,,Chippewa,2020,US Highway053
68362,2020-05-03,2230,44.58729,-91.2108,Bear,,Trempealeau,2020,Interstate094
68451,2020-05-23,2149,44.86711,-88.04819,Bear,,Oconto,2020,US Highway141
68499,2020-07-06,1602,45.70982,-89.71692,Bear,,Oneida,2020,US Highway051
68546,2020-07-10,2055,45.57197,-89.67985,Bear,,Oneida,2020,US Highway051
68680,2020-09-25,2122,44.93722,-91.11862,Bear,,Chippewa,2020,State Highway029
68764,2020-10-14,2225,44.82599,-89.06932,Bear,,Shawano,2020,State Highway029
68791,2020-10-27,1946,45.68862,-91.8013,Bear,,Washburn,2020,US Highway053
68934,2020-12-03,250,44.90502,-91.81087,Bear,,Dunn,2020,Interstate094
69007,2020-11-28,2335,43.93908,-90.60378,Bear,,Monroe,2020,Interstate090
69365,2020-05-24,2300,46.5288,-91.70002,Bear,,Douglas,2020,County HighwayF
69464,2020-06-15,2325,45.28441,-87.99094,Bear,,Marinette,2020,US Highway141
69505,2020-05-27,2224,45.0991,-91.21417,Bear,,Chippewa,2020,State Highway178
69572,2020-08-05,2144,45.79967,-88.26243,Bear,,Florence,2020,County HighwayC
69617,2020-07-05,1848,45.72296,-88.69556,Bear,,Forest,2020,State Highway139
70172,2020-11-02,2140,45.09876,-89.15379,Bear,,Langlade,2020,US Highway045
70366,2020-04-10,350,44.52586,-91.14917,Bear,,Jackson,2020,Interstate094
70865,2020-10-14,2356,44.02497,-90.14749,Bear,,Juneau,2020,State Highway021
71281,2020-01-11,1935,45.04145,-91.50968,Bear,,Chippewa,2020,County HighwayF
71508,2020-05-15,18,44.73976,-91.44777,Bear,,Eau Claire,2020,State Highway093
71701,2020-07-18,2130,44.22423,-90.84355,Bear,,Jackson,2020,State Highway027
71846,2020-10-24,9999,45.20411,-90.48415,Bear,,Taylor,2020,County HighwayM
71913,2020-10-02,2320,45.82624,-89.72042,Bear,,Oneida,2020,US Highway051
71929,2020-10-10,2011,45.12204,-91.5212,Bear,,Chippewa,2020,US Highway053
71931,2020-09-15,1948,45.10858,-91.51544,Bear,,Chippewa,2020,US Highway053
72065,2020-10-14,1900,45.65004,-88.2355,Bear,,Marinette,2020,US Highway008
72520,2020-04-26,250,46.02551,-91.84001,Bear,,Washburn,2020,US Highway053
72528,2020-05-04,2118,43.08509,-89.36951,Bear,,Dane,2020,US Highway151
72608,2020-06-08,2223,46.5297,-91.12272,Bear,,Bayfield,2020,US Highway002
72775,2020-06-25,2310,45.07278,-92.187,Bear,,St. Croix,2020,State Highway128
72943,2020-10-03,2045,45.7722,-92.53769,Bear,,Burnett,2020,State Highway070
73014,2020-10-05,2155,46.21555,-90.64679,Bear,,Ashland,2020,State Highway013
73074,2020-10-17,2128,45.19072,-91.11086,Bear,,Chippewa,2020,State Highway027
73100,2020-11-11,2235,44.94438,-91.06761,Bear,,Chippewa,2020,County HighwayX
73215,2020-11-21,1920,44.99277,-92.5288,Bear,,St. Croix,2020,US Highway012
73249,2020-11-20,603,45.10593,-88.02271,Bear,,Marinette,2020,US Highway141
73367,2020-11-29,1825,45.18163,-91.54078,Bear,,Chippewa,2020,US Highway053
73530,2020-04-25,2230,44.07005,-91.48898,Bear,,Trempealeau,2020,State Highway035
73681,2020-05-27,1632,45.54403,-92.48856,Bear,,Polk,2020,State Highway035
73706,2020-05-28,2120,43.27353,-89.52128,Bear,,Dane,2020,State Highway113
73740,2020-05-03,2230,44.58723,-91.21075,Bear,,Trempealeau,2020,Interstate094
73742,2020-05-22,2250,45.30585,-89.68403,Bear,,Lincoln,2020,US Highway051
73814,2020-08-14,2114,44.6539,-91.27689,Bear,,Eau Claire,2020,County HighwayK
73840,2020-07-07,2227,45.10397,-92.73009,Bear,,St. Croix,2020,State Highway035
73916,2020-09-10,2123,45.77149,-92.45584,Bear,,Burnett,2020,State Highway070
73967,2020-10-03,2146,44.92039,-92.01735,Bear,,Dunn,2020,Interstate094
74015,2020-09-17,400,45.05601,-91.27407,Bear,,Chippewa,2020,State Highway178
74058,2020-10-04,1921,45.89159,-91.82755,Bear,,Washburn,2020,US Highway053
74077,2020-10-09,2017,45.04235,-91.4604,Bear,,Chippewa,2020,US Highway053
74247,2020-10-09,609,46.56563,-90.61438,Bear,,Ashland,2020,US Highway002
74376,2020-11-01,2032,45.51439,-91.76084,Bear,,Barron,2020,US Highway053
74961,2020-08-21,2023,45.03479,-88.04441,Bear,,Marinette,2020,US Highway141
75095,2020-10-08,616,45.0016,-91.5597,Bear,,Chippewa,2020,County HighwayB
75416,2020-11-03,1833,46.60287,-91.84743,Bear,,Douglas,2020,US Highway002
75432,2020-12-06,2049,45.01079,-88.04491,Bear,,Oconto,2020,US Highway141
75727,2020-04-14,2240,45.86414,-91.83576,Bear,,Washburn,2020,US Highway053
75795,2020-05-20,404,45.76185,-91.82549,Bear,,Washburn,2020,US Highway053
75864,2020-06-19,120,43.94378,-90.73395,Bear,,Monroe,2020,Interstate090
75900,2020-05-03,2230,44.58678,-91.21042,Bear,,Trempealeau,2020,Interstate094
75910,2020-05-28,453,45.55496,-89.91515,Bear,,Lincoln,2020,HONEY RD - Lincoln
75923,2020-06-12,1708,45.1066,-87.86405,Bear,,Marinette,2020,State Highway064
75941,2020-06-20,1030,45.22298,-90.13387,Bear,,Taylor,2020,County HighwayM
75968,2020-07-03,2253,46.60981,-90.71841,Bear,,Ashland,2020,US Highway002
75971,2020-07-24,2331,44.949,-89.74932,Bear,,Marathon,2020,State Highway029
75983,2020-06-28,2209,45.10643,-87.75699,Bear,,Marinette,2020,State Highway064
76748,2020-05-09,33,44.93669,-91.17899,Bear,,Chippewa,2020,State Highway029
77029,2020-08-08,1537,45.90199,-92.32314,Bear,,Burnett,2020,County HighwayA
77090,2020-09-15,2035,45.58102,-91.75822,Bear,,Barron,2020,US Highway053
77102,2020-09-06,18,45.91962,-91.73568,Bear,,Washburn,2020,US Highway063
77124,2020-09-01,1313,44.71078,-89.42137,Bear,,Marathon,2020,County HighwayJ
77157,2020-09-28,608,45.41984,-89.1877,Bear,,Langlade,2020,US Highway045
77193,2020-09-26,2310,44.89884,-91.5823,Bear,,Chippewa,2020,State Highway029
77262,2020-10-05,510,44.96089,-92.59135,Bear,,St. Croix,2020,Interstate094
77639,2020-11-13,1938,45.35947,-87.95432,Bear,,Marinette,2020,US Highway141
77751,2021-04-13,2233,45.49266,-89.77032,Bear,,Lincoln,2021,County HighwayCC
77965,2021-06-20,2235,45.89594,-92.63128,Bear,,Burnett,2021,County HighwayF
78096,2021-09-14,2025,44.96348,-92.40346,Bear,,St. Croix,2021,County HighwayJ
78098,2021-09-12,2130,44.44509,-91.21746,Bear,,Trempealeau,2021,US Highway053
78116,2021-08-27,2240,45.98964,-91.82929,Bear,,Washburn,2021,US Highway053
78233,2021-10-14,2105,46.604,-91.89339,Bear,,Douglas,2021,US Highway002
78264,2021-10-30,2200,44.78913,-91.38572,Bear,,Eau Claire,2021,US Highway012
78538,2021-08-08,2120,45.4518,-89.68852,Bear,,Lincoln,2021,US Highway051
78949,2021-06-13,13,43.94459,-90.33473,Bear,,Monroe,2021,US Highway012
79035,2021-06-28,2220,44.43484,-91.06967,Bear,,Jackson,2021,Interstate094
79068,2021-08-16,1550,45.23558,-89.54694,Bear,,Lincoln,2021,County HighwayC
79091,2021-08-19,1645,45.65847,-88.46592,Bear,,Forest,2021,US Highway008
79170,2021-09-04,2300,44.22089,-90.21558,Bear,,Juneau,2021,State Highway173
79457,2021-11-27,2040,44.91361,-92.66708,Bear,,St. Croix,2021,State Highway035
79655,2021-11-09,2001,44.98772,-90.92945,Bear,,Chippewa,2021,100TH AVE - Chippewa
79927,2021-05-28,2112,45.58508,-89.39479,Bear,,Oneida,2021,LASSIG RD - Oneida
80094,2021-04-10,2248,44.012,-90.50495,Bear,,Monroe,2021,US Highway012
80123,2021-08-01,1018,45.78877,-91.11264,Bear,,Sawyer,2021,State Highway027
80128,2021-07-20,2359,46.5958,-91.90059,Bear,,Douglas,2021,US Highway053
80191,2021-09-24,2044,44.93644,-91.05582,Bear,,Chippewa,2021,State Highway029
80282,2021-09-25,2042,44.95225,-90.9156,Bear,,Clark,2021,State Highway029
80321,2021-10-15,2110,45.15038,-91.52168,Bear,,Chippewa,2021,US Highway053
80392,2021-11-03,2242,44.48672,-89.35124,Bear,,Portage,2021,US Highway010
80501,2021-05-18,754,45.8146,-91.8466,Bear,,Washburn,2021,State Highway070
80779,2021-09-30,1000,45.46157,-89.41191,Bear,,Langlade,2021,State Highway017
80807,2021-09-02,1815,43.94741,-90.32333,Bear,,Monroe,2021,Interstate090
80808,2021-12-09,2112,44.93752,-91.13252,Bear,,Chippewa,2021,State Highway029
81278,2021-09-05,1205,45.72852,-92.38182,Bear,,Burnett,2021,State Highway035
81337,2021-10-27,2115,45.1188,-92.57914,Bear,,St. Croix,2021,County HighwayA
81489,2021-10-25,2057,45.41457,-91.42899,Bear,,Rusk,2021,US Highway008
81544,2021-11-19,2109,45.8228,-91.85583,Bear,,Washburn,2021,US Highway053
81616,2021-11-26,2001,45.5371,-91.68196,Bear,,Barron,2021,State Highway048
81808,2021-05-13,2049,45.25645,-89.55507,Bear,,Lincoln,2021,State Highway017
82008,2021-05-23,2340,45.9066,-91.04984,Bear,,Sawyer,2021,County HighwayB
82022,2021-06-05,2210,44.40756,-89.92014,Bear,,Wood,2021,County HighwayQ
82077,2021-05-17,148,45.99361,-91.51452,Bear,,Sawyer,2021,US Highway063
82141,2021-07-15,915,45.71729,-91.80566,Bear,,Washburn,2021,US Highway053
82251,2021-04-16,2148,44.79664,-88.81826,Bear,,Shawano,2021,State Highway029
82258,2021-04-15,2140,45.34506,-87.96185,Bear,,Marinette,2021,US Highway141
82289,2021-09-17,2208,46.27787,-91.80825,Bear,,Douglas,2021,US Highway053
82299,2021-08-30,930,45.01227,-90.98399,Bear,,Chippewa,2021,County HighwayG
82420,2021-10-08,2100,46.07701,-92.24813,Bear,,Burnett,2021,State Highway035
82583,2021-10-11,2050,45.40751,-91.50858,Bear,,Rusk,2021,US Highway008
82650,2021-11-19,442,45.11823,-90.42032,Bear,,Taylor,2021,County HighwayO
82819,2021-06-28,2220,44.43484,-91.06967,Bear,,Jackson,2021,Interstate094
82825,2021-10-22,236,45.30088,-89.68302,Bear,,Lincoln,2021,US Highway051
83116,2021-04-03,515,44.93613,-92.31945,Bear,,St. Croix,2021,Interstate094
83286,2021-08-24,2249,44.88754,-89.71105,Bear,,Marathon,2021,RED BUD RD - Marathon
83351,2021-09-27,2048,44.97911,-91.43734,Bear,,Chippewa,2021,US Highway053
83431,2021-09-04,912,44.95397,-91.4261,Bear,,Chippewa,2021,US Highway053
83472,2021-10-15,1938,45.17938,-90.43329,Bear,,Taylor,2021,County HighwayE
83670,2021-05-14,418,44.86524,-89.28692,Bear,,Marathon,2021,State Highway029
83807,2021-09-29,2048,45.59948,-89.69287,Bear,,Oneida,2021,US Highway051
83830,2021-05-17,301,44.63426,-91.29614,Bear,,Eau Claire,2021,Interstate094
83941,2021-06-25,1010,44.3374,-89.03891,Bear,,Waupaca,2021,State Highway022
84183,2021-05-28,2247,45.17413,-91.13124,Bear,,Chippewa,2021,E TOWNLINE RD N - Chippewa
84184,2021-05-09,2147,46.48101,-90.23064,Bear,,Iron,2021,US Highway002
84185,2021-03-11,2040,44.96048,-92.56968,Bear,,St. Croix,2021,Interstate094
84400,2021-08-13,2227,45.10994,-88.10977,Bear,,Marinette,2021,State Highway064
84442,2021-07-23,2137,44.97931,-91.43787,Bear,,Chippewa,2021,US Highway053
84668,2021-10-10,1914,45.7722,-89.23694,Bear,,Oneida,2021,County HighwayA
84718,2021-10-22,1944,45.75338,-91.86684,Bear,,Washburn,2021,County HighwayB
85063,2021-10-01,1856,43.70225,-89.86724,Bear,,Juneau,2021,Interstate090
85326,2021-07-20,2212,45.8651,-91.83387,Bear,,Washburn,2021,US Highway053
85731,2021-10-22,1916,45.85013,-91.88768,Bear,,Washburn,2021,County HighwayK
85754,2021-10-28,2208,44.93238,-91.18171,Bear,,Chippewa,2021,County HighwayX
85824,2021-09-05,2014,45.68869,-89.50321,Bear,,Oneida,2021,State Highway047
86003,2021-11-19,1920,45.80415,-91.85618,Bear,,Washburn,2021,US Highway053
86067,2021-09-10,2015,45.52333,-87.997,Bear,,Marinette,2021,US Highway141
86225,2021-03-29,2120,44.42787,-88.24162,Bear,,Outagamie,2021,County HighwayE
86405,2021-06-28,2305,45.32838,-91.3634,Bear,,Rusk,2021,State Highway040
86474,2021-05-06,39,44.75708,-91.3961,Bear,,Eau Claire,2021,Interstate094
86551,2021-09-18,422,46.07016,-91.8348,Bear,,Washburn,2021,US Highway053
86648,2021-10-12,2014,46.59951,-90.95494,Bear,,Bayfield,2021,State Highway013
86714,2021-11-04,2130,46.41557,-91.81009,Bear,,Douglas,2021,US Highway053
86799,2021-06-03,1600,45.55122,-90.18837,Bear,,Price,2021,US Highway008
86840,2021-11-27,2353,44.46943,-89.51822,Bear,,Portage,2021,Interstate039
86900,2021-10-29,1840,45.81368,-91.84077,Bear,,Washburn,2021,State Highway070
87398,2021-05-12,146,45.39274,-89.67243,Bear,,Lincoln,2021,US Highway051
87506,2021-06-19,2245,45.55357,-90.15689,Bear,,Price,2021,US Highway008
87676,2021-09-20,600,45.68562,-91.97776,Bear,,Washburn,2021,US Highway063
88053,2021-06-06,1111,45.36211,-91.70998,Bear,,Barron,2021,US Highway053
88712,2021-09-12,1830,45.24223,-88.20627,Bear,,Marinette,2021,County HighwayW
88763,2021-10-09,2145,46.55595,-91.32576,Bear,,Bayfield,2021,US Highway002
89090,2021-11-09,2158,44.59131,-90.02535,Bear,,Wood,2021,State Highway186
89175,2021-11-20,2130,44.39886,-91.01504,Bear,,Jackson,2021,Interstate094
89493,2021-04-17,2242,45.40159,-91.76049,Bear,,Barron,2021,US Highway053
89651,2021-07-20,1435,45.15619,-90.43354,Bear,,Taylor,2021,County HighwayE
89704,2021-08-24,2140,46.35754,-91.42708,Bear,,Bayfield,2021,County HighwayA
89771,2021-09-11,2013,45.09975,-87.6717,Bear,,Marinette,2021,State Highway064
90175,2021-11-24,1720,46.16262,-91.80815,Bear,,Douglas,2021,US Highway053
90516,2021-05-15,2345,44.04317,-90.8618,Bear,,Monroe,2021,State Highway027
90598,2021-03-26,130,44.9178,-92.07608,Bear,,Dunn,2021,Interstate094
90731,2021-02-27,1815,44.93747,-91.13038,Bear,,Chippewa,2021,State Highway029
90762,2021-09-18,2033,45.75104,-91.8241,Bear,,Washburn,2021,US Highway053
90790,2021-09-22,2358,45.15256,-92.52876,Bear,,St. Croix,2021,State Highway065
90970,2021-06-23,2044,45.5407,-90.48355,Bear,,Price,2021,US Highway008
90999,2021-10-12,2355,45.16066,-91.52222,Bear,,Chippewa,2021,US Highway053
91235,2021-08-12,13,44.62981,-91.28655,Bear,,Eau Claire,2021,Interstate094
91572,2021-05-21,2233,46.15247,-90.61017,Bear,,Ashland,2021,State Highway013
91594,2021-06-15,1045,45.96763,-90.48507,Bear,,Price,2021,State Highway013
91614,2021-07-15,2131,44.94528,-90.07797,Bear,,Marathon,2021,State Highway029
91837,2021-09-18,2035,44.93687,-91.11394,Bear,,Chippewa,2021,State Highway029
91981,2021-07-26,508,46.51026,-91.99361,Bear,,Douglas,2021,County HighwayB
92116,2021-07-22,736,45.76585,-92.47462,Bear,,Burnett,2021,State Highway070
92181,2021-10-11,2000,45.18309,-92.52915,Bear,,St. Croix,2021,State Highway065
92323,2021-06-18,2035,45.14544,-88.00717,Bear,,Marinette,2021,US Highway141
92619,2021-05-08,2232,45.46491,-91.12967,Bear,,Rusk,2021,US Highway008
92657,2021-06-20,30,45.13423,-91.22632,Bear,,Chippewa,2021,County HighwayR
92695,2021-04-02,2123,45.11572,-92.66509,Bear,,St. Croix,2021,State Highway035
92940,2021-10-04,1950,44.1966,-90.83238,Bear,,Jackson,2021,State Highway027
93021,2021-11-03,2241,45.06261,-91.46493,Bear,,Chippewa,2021,US Highway053
93081,2021-10-17,326,45.76609,-91.11156,Bear,,Sawyer,2021,State Highway027
93590,2021-03-13,1916,44.485,-91.42215,Bear,,Trempealeau,2021,State Highway093
93621,2021-05-17,906,45.80871,-92.1957,Bear,,Burnett,2021,State Highway070
93683,2021-06-15,2237,45.11929,-90.87481,Bear,,Taylor,2021,County HighwayS
94112,2021-10-16,2019,45.18486,-91.41207,Bear,,Chippewa,2021,County HighwayAA
94274,2021-06-07,820,45.13938,-89.64109,Bear,,Lincoln,2021,US Highway051
94351,2021-11-28,145,45.16853,-91.52585,Bear,,Chippewa,2021,US Highway053
94437,2021-05-25,2149,46.49332,-90.28908,Bear,,Iron,2021,US Highway002
