,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
28712,2018-06-23,1144,44.564465088,-88.89343836,Turkey,,Waupaca,2018,County HighwayOO
29094,2018-06-28,1405,43.012571419,-88.7828196,Turkey,,Jefferson,2018,County HighwayY
29524,2018-07-01,1920,43.915281106,-90.25067157,Turkey,,Juneau,2018,Interstate090
29759,2018-07-08,1959,42.537905073,-88.67838628,Turkey,,Walworth,2018,County HighwayK
30093,2018-07-15,1657,44.581877047,-88.44775819,Turkey,,Outagamie,2018,State Highway047
30160,2018-07-15,1215,44.381107094,-88.61075111,Turkey,,Outagamie,2018,County HighwayS
30185,2018-07-08,1809,42.587952699,-89.78799695,Turkey,,Green,2018,State Highway011
30272,2018-07-22,813,43.908493386,-90.87799708,Turkey,,Monroe,2018,Interstate090
30699,2018-08-01,936,45.663478822,-89.23860445,Turkey,,Oneida,2018,County HighwayC
30933,2018-08-13,759,43.568682981,-89.29818211,Turkey,,Columbia,2018,State Highway033
31064,2018-08-18,1727,44.16103049,-88.16400909,Turkey,,Calumet,2018,State Highway032
