,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
44380,2019-08-09,435,43.178583643,-88.43118564,Raccoon(s),,Waukesha,2019,County HighwayCW
44844,2019-11-20,2248,43.69493048,-88.60746039,Raccoon(s),,Fond du Lac,2019,US Highway151
44930,2019-11-26,2114,44.152510543,-87.7318167,Raccoon(s),,Manitowoc,2019,Interstate043
45034,2019-02-23,1930,42.747849275,-90.79999817,Raccoon(s),,Grant,2019,County HighwayU
45211,2019-04-30,2200,42.901383352,-89.68475277,Raccoon(s),,Dane,2019,County HighwayA
45265,2019-05-02,2228,44.329242872,-89.03127288,Raccoon(s),,Waupaca,2019,US Highway010
45416,2019-05-24,2318,43.713858625,-87.84030292,Raccoon(s),,Sheboygan,2019,State Highway028
45571,2019-09-13,2255,43.979101016,-87.9030207,Raccoon(s),,Manitowoc,2019,County HighwayF
45959,2019-11-18,1722,43.967746794,-88.84508671,Raccoon(s),,Winnebago,2019,State Highway091
46152,2019-12-07,1811,43.290977677,-88.20461913,Raccoon(s),,Washington,2019,Interstate041
46336,2019-05-21,104,43.036398538,-88.17001083,Raccoon(s),,Waukesha,2019,County HighwayJJ
46428,2019-05-14,48,43.451823973,-87.8323929,Raccoon(s),,Ozaukee,2019,Interstate043
46545,2019-07-14,603,43.050007437,-90.50073071,Raccoon(s),,Grant,2019,County HighwayG
46915,2019-11-03,2004,44.120947172,-88.15153599,Raccoon(s),,Calumet,2019,County HighwayPP
47334,2019-01-14,1745,43.119158941,-88.16710766,Raccoon(s),,Waukesha,2019,County HighwayVV
47959,2019-09-23,2157,43.819387733,-87.9179115,Raccoon(s),,Sheboygan,2019,GARTON RD - Sheboygan
48093,2019-09-20,2205,42.768121971,-89.36905023,Raccoon(s),,Green,2019,State Highway104
48730,2019-03-21,2116,44.759000488,-88.52686815,Raccoon(s),,Shawano,2019,County HighwayT
49078,2019-08-07,2335,42.609117527,-90.13241521,Raccoon(s),,Lafayette,2019,State Highway023
49126,2019-08-14,2040,43.272438367,-88.18409436,Raccoon(s),,Washington,2019,US Highway045
49820,2019-01-14,2220,43.20203885,-89.35206229,Raccoon(s),,Dane,2019,Interstate039
49927,2019-04-23,2005,42.56806185,-89.33182367,Raccoon(s),,Rock,2019,AVON STORE RD - Rock
50059,2019-06-15,105,44.729920821,-88.73406696,Raccoon(s),,Shawano,2019,FRIENDSHIP RD - Shawano
50267,2019-07-24,9999,43.009470597,-89.94049063,Raccoon(s),,Iowa,2019,US Highway018
50771,2019-11-13,2010,45.021540393,-87.83470073,Raccoon(s),,Marinette,2019,US Highway041
50816,2019-12-15,2218,43.553385649,-88.90138318,Raccoon(s),,Dodge,2019,POINT RD - Dodge
50895,2019-03-23,28,43.5416859,-88.40862146,Raccoon(s),,Dodge,2019,Interstate041
50903,2019-06-24,40,44.474863058,-88.07979887,Raccoon(s),,Brown,2019,Interstate041
50925,2019-12-26,2015,43.886391079,-91.16601688,Raccoon(s),,La Crosse,2019,EMERALD DR E - La Crosse
51120,2019-04-12,2314,43.218414308,-89.61943535,Raccoon(s),,Dane,2019,US Highway012
51149,2019-03-23,610,44.944485234,-89.86241172,Raccoon(s),,Marathon,2019,State Highway029
51174,2019-03-14,2005,43.150485822,-88.51863827,Raccoon(s),,Waukesha,2019,State Highway016
51232,2019-06-24,13,43.588073187,-87.84851377,Raccoon(s),,Sheboygan,2019,County HighwayKW
51269,2019-05-29,2145,44.008177049,-87.97946302,Raccoon(s),,Manitowoc,2019,County HighwayC
51307,2019-03-16,2100,42.66801341,-90.20110109,Raccoon(s),,Lafayette,2019,State Highway081
51399,2019-06-27,2227,44.225282702,-87.86618392,Raccoon(s),,Manitowoc,2019,County HighwayK
51814,2019-10-29,545,43.870754274,-91.14504577,Raccoon(s),,La Crosse,2019,Interstate090
52135,2019-02-15,630,43.469059733,-88.02812074,Raccoon(s),,Ozaukee,2019,County HighwayA
52532,2019-07-11,402,42.733574787,-90.14161955,Raccoon(s),,Lafayette,2019,SHORT CUT RD - Lafayette
52641,2019-06-30,2240,43.455114528,-87.83245757,Raccoon(s),,Ozaukee,2019,Interstate043
52709,2019-08-08,2305,43.708401437,-88.50855364,Raccoon(s),,Fond du Lac,2019,LOST ARROW RD - Fond du Lac
53657,2019-06-10,2145,42.684839638,-88.52899063,Raccoon(s),,Walworth,2019,US Highway012
53693,2019-05-04,2253,42.698218934,-87.92357751,Raccoon(s),,Racine,2019,State Highway011
53763,2019-05-28,2307,45.142226964,-91.52161416,Raccoon(s),,Chippewa,2019,US Highway053
53923,2019-08-04,2215,44.108417415,-89.06879302,Raccoon(s),,Waushara,2019,County HighwayE
54000,2019-09-04,2105,45.985145849,-91.58171703,Raccoon(s),,Washburn,2019,US Highway063
54018,2019-08-21,110,42.641270821,-88.60417997,Raccoon(s),,Walworth,2019,Interstate043
54100,2019-10-16,145,43.905501681,-87.7711987,Raccoon(s),,Manitowoc,2019,Interstate043
54243,2019-10-24,1859,43.276459363,-89.75908236,Raccoon(s),,Sauk,2019,US Highway012
54462,2019-12-06,2315,44.588870098,-87.71577783,Raccoon(s),,Kewaunee,2019,County HighwayK
54657,2019-01-21,1902,45.495126469,-91.79006788,Raccoon(s),,Barron,2019,20TH AVE - Barron
54666,2019-02-09,2100,43.614782669,-88.29881651,Raccoon(s),,Fond du Lac,2019,County HighwayV
54749,2019-01-14,58,43.765145538,-91.14413807,Raccoon(s),,La Crosse,2019,US Highway014
54774,2019-03-22,2114,44.796929153,-88.87842065,Raccoon(s),,Shawano,2019,State Highway029
54776,2019-03-15,2330,43.002691113,-89.48923143,Raccoon(s),,Dane,2019,US Highway018
55007,2019-06-15,30,42.586671069,-89.40762752,Raccoon(s),,Green,2019,State Highway011
55099,2019-06-22,430,44.048477039,-88.85950103,Raccoon(s),,Winnebago,2019,State Highway021
55221,2019-09-14,210,43.885629833,-90.48076932,Raccoon(s),,Monroe,2019,State Highway131
55305,2019-10-02,2012,42.578320794,-88.54090066,Raccoon(s),,Walworth,2019,State Highway067
55323,2019-10-18,2100,43.623474727,-87.88657418,Raccoon(s),,Sheboygan,2019,County HighwayA
55546,2019-10-29,2125,44.018607443,-87.71259095,Raccoon(s),,Manitowoc,2019,Interstate043
55648,2019-12-02,545,43.996818542,-88.73163605,Raccoon(s),,Winnebago,2019,County HighwayK
55672,2019-11-22,1939,44.74846744,-87.56981516,Raccoon(s),,Door,2019,State Highway057
55742,2019-11-23,1750,44.780091928,-87.49729893,Raccoon(s),,Door,2019,State Highway057
55944,2019-01-06,1945,43.891339533,-90.9445548,Raccoon(s),,La Crosse,2019,Interstate090
55988,2019-04-10,20,42.853013708,-88.32144074,Raccoon(s),,Waukesha,2019,Interstate043
56138,2019-05-04,40,43.771459644,-90.0020208,Raccoon(s),,Juneau,2019,Interstate090
56271,2019-07-07,510,43.929368572,-91.24324468,Raccoon(s),,La Crosse,2019,US Highway053
56299,2019-07-05,2345,44.213904433,-89.53781033,Raccoon(s),,Waushara,2019,State Highway073
56592,2019-10-19,1909,43.304547472,-89.05105671,Raccoon(s),,Columbia,2019,US Highway151
57488,2019-06-16,2045,42.679043547,-89.78836222,Raccoon(s),,Green,2019,County HighwayM
57531,2019-09-03,2045,43.040467512,-89.58189507,Raccoon(s),,Dane,2019,MOUND VIEW RD - Dane
57960,2019-11-16,2125,43.853870118,-90.8176636,Raccoon(s),,Monroe,2019,State Highway027
58059,2019-12-23,41,43.873435687,-88.58417417,Raccoon(s),,Fond du Lac,2019,Interstate041
58297,2019-04-21,2115,44.302433466,-88.9314606,Raccoon(s),,Waupaca,2019,US Highway010
58590,2019-06-20,445,44.707898194,-87.70019532,Raccoon(s),,Door,2019,State Highway057
58747,2019-10-03,29,42.520478933,-89.95418699,Raccoon(s),,Lafayette,2019,County HighwayDD
58904,2019-10-22,1842,43.74368408,-91.20026582,Raccoon(s),,La Crosse,2019,State Highway035
59002,2019-11-02,2012,43.375517799,-87.92594952,Raccoon(s),,Ozaukee,2019,Interstate043
59498,2019-02-02,1000,42.90831991,-88.44941503,Raccoon(s),,Waukesha,2019,State Highway059
59601,2019-05-30,35,42.959178088,-88.34180178,Raccoon(s),,Waukesha,2019,State Highway059
59759,2019-06-26,2338,44.8509054,-91.63811636,Raccoon(s),,Eau Claire,2019,Interstate094
59955,2019-08-04,202,43.766860675,-91.14749099,Raccoon(s),,La Crosse,2019,US Highway014
59960,2019-08-30,1030,44.181614255,-91.26112972,Raccoon(s),,Trempealeau,2019,US Highway053
59989,2019-10-09,2053,43.951807164,-88.19970247,Raccoon(s),,Calumet,2019,County HighwayH
60629,2020-01-28,715,42.827997278,-90.79229362,Raccoon(s),,Grant,2020,State Highway035
60645,2020-03-05,313,44.645074454,-88.1730827,Raccoon(s),,Brown,2020,County HighwayB
60697,2020-03-03,245,44.381353909,-88.60289433,Raccoon(s),,Outagamie,2020,County HighwayS
60700,2020-01-02,1839,45.058589014,-89.04262664,Raccoon(s),,Langlade,2020,State Highway047
60768,2020-02-25,1926,42.579595414,-89.84171774,Raccoon(s),,Lafayette,2020,State Highway011
60930,2020-06-18,2328,43.727812635,-89.99805654,Raccoon(s),,Juneau,2020,US Highway012
61078,2020-09-14,2059,43.891897121,-91.08581602,Raccoon(s),,La Crosse,2020,Interstate090
61120,2020-09-27,2133,42.66485135,-90.47503075,Raccoon(s),,Grant,2020,County HighwayD
61171,2020-09-12,310,43.032230766,-87.95786949,Raccoon(s),,Milwaukee,2020,Interstate094
61255,2020-10-14,2100,44.040833426,-87.9223703,Raccoon(s),,Manitowoc,2020,County HighwayA
61682,2020-01-11,2000,42.884009603,-91.07668526,Raccoon(s),,Grant,2020,County HighwayA
61849,2020-04-13,515,42.750408551,-90.68171048,Raccoon(s),,Grant,2020,US Highway061
62059,2020-05-11,2225,44.095876649,-89.30891709,Raccoon(s),,Waushara,2020,State Highway073
62307,2020-10-11,1930,42.546348192,-87.89194472,Raccoon(s),,Kenosha,2020,State Highway031
62416,2020-12-16,603,43.955076287,-90.9808839,Raccoon(s),,La Crosse,2020,County HighwayE
62863,2020-01-28,154,43.678158572,-88.77532722,Raccoon(s),,Fond du Lac,2020,State Highway049
62874,2020-03-12,2218,44.2569134,-88.2959547,Raccoon(s),,Outagamie,2020,County HighwayCE
62896,2020-02-24,2320,42.582735354,-88.12940149,Raccoon(s),,Kenosha,2020,County HighwayK
62939,2020-05-04,131,42.77104366,-88.39452029,Raccoon(s),,Walworth,2020,HONEY CREEK RD - Walworth
62958,2020-02-28,2316,42.885593027,-89.06791643,Raccoon(s),,Dane,2020,Interstate039
62972,2020-03-14,44,45.912766845,-89.49626501,Raccoon(s),,Vilas,2020,State Highway070
62978,2020-05-16,2215,42.755350804,-88.7344719,Raccoon(s),,Walworth,2020,W TOWNLINE RD - Walworth
63199,2020-07-20,440,44.392229007,-87.54226512,Raccoon(s),,Kewaunee,2020,State Highway042
63223,2020-07-20,2147,45.510021463,-91.98715032,Raccoon(s),,Barron,2020,County HighwayT
63282,2020-08-10,548,43.870955,-91.13939207,Raccoon(s),,La Crosse,2020,Interstate090
63511,2020-10-16,2330,43.884364726,-88.46435258,Raccoon(s),,Fond du Lac,2020,US Highway045
64061,2020-04-26,1018,43.109538242,-89.06531933,Raccoon(s),,Dane,2020,Interstate094
64125,2020-05-30,2130,43.562407129,-89.97271957,Raccoon(s),,Sauk,2020,County HighwayH
64141,2020-05-30,300,44.919666734,-92.0315324,Raccoon(s),,Dunn,2020,Interstate094
64272,2020-07-29,2221,42.771991012,-88.44522592,Raccoon(s),,Walworth,2020,BOWERS RD - Walworth
64299,2020-06-24,100,43.756531031,-87.81989477,Raccoon(s),,Sheboygan,2020,State Highway032
64335,2020-09-04,2228,44.826194786,-91.12468467,Raccoon(s),,Eau Claire,2020,State Highway027
64745,2020-11-09,1902,45.618142154,-91.77039014,Raccoon(s),,Barron,2020,US Highway053
65045,2020-04-15,2143,43.478104786,-88.41728047,Raccoon(s),,Dodge,2020,State Highway175
65070,2020-03-03,513,44.425303151,-88.45390645,Raccoon(s),,Outagamie,2020,State Highway047
65255,2020-06-06,30,45.106685756,-92.7255692,Raccoon(s),,St. Croix,2020,State Highway035
65476,2020-10-03,2300,42.669085188,-90.5502941,Raccoon(s),,Grant,2020,US Highway151
65571,2020-10-01,310,42.848661243,-88.91611564,Raccoon(s),,Jefferson,2020,State Highway026
66311,2020-06-16,300,42.509195081,-88.16514008,Raccoon(s),,Kenosha,2020,County HighwayC
66353,2020-06-06,420,43.118238404,-89.45301242,Raccoon(s),,Dane,2020,County HighwayM
66564,2020-09-22,540,44.161913081,-88.14450619,Raccoon(s),,Calumet,2020,IRISH RD - Calumet
66949,2020-11-30,2010,44.142376182,-87.87558159,Raccoon(s),,Manitowoc,2020,US Highway010
67173,2020-05-10,2045,43.823903463,-87.77122553,Raccoon(s),,Sheboygan,2020,Interstate043
67375,2020-06-22,2230,42.532741466,-90.52030583,Raccoon(s),,Grant,2020,State Highway011
67902,2020-12-22,1840,43.108645787,-89.11995459,Raccoon(s),,Dane,2020,Interstate094
68037,2020-10-06,528,43.923804811,-90.92405456,Raccoon(s),,La Crosse,2020,State Highway016
68556,2020-07-28,0,42.913911924,-90.92210548,Raccoon(s),,Grant,2020,FAIR GROUND RD - Grant
68773,2020-09-18,409,44.374797789,-91.95870214,Raccoon(s),,Buffalo,2020,State Highway035
68884,2020-11-08,1527,44.008172489,-88.02042666,Raccoon(s),,Manitowoc,2020,County HighwayC
69042,2020-11-27,1811,44.975026506,-91.43445571,Raccoon(s),,Chippewa,2020,US Highway053
69085,2020-10-29,1950,42.919850673,-89.12807033,Raccoon(s),,Dane,2020,US Highway051
69588,2020-06-19,500,43.340413486,-90.52526114,Raccoon(s),,Richland,2020,US Highway014
69680,2020-09-18,2110,44.278486827,-90.53791588,Raccoon(s),,Jackson,2020,POTTER RD - Jackson
70256,2020-02-04,2036,43.51510822,-88.37691558,Raccoon(s),,Washington,2020,MOHAWK RD - Washington
70346,2020-03-12,2059,44.010130778,-90.58998037,Raccoon(s),,Monroe,2020,State Highway021
70434,2020-03-25,2130,43.374312754,-90.06166905,Raccoon(s),,Sauk,2020,State Highway023
70457,2020-06-09,110,43.588799671,-89.95105529,Raccoon(s),,Sauk,2020,County HighwayH
70544,2020-06-14,53,44.233918946,-88.43513961,Raccoon(s),,Winnebago,2020,US Highway010
71321,2020-03-11,2135,44.870545559,-89.05633157,Raccoon(s),,Shawano,2020,County HighwayQ
71394,2020-05-09,300,44.944286941,-89.77506001,Raccoon(s),,Marathon,2020,State Highway029
71740,2020-08-31,613,43.733720574,-89.94835432,Raccoon(s),,Juneau,2020,County HighwayN
71942,2020-09-11,2145,42.697185066,-89.85376657,Raccoon(s),,Lafayette,2020,State Highway081
72027,2020-10-15,2030,42.79231697,-88.36757569,Raccoon(s),,Walworth,2020,State Highway020
72301,2020-11-04,1845,44.457189605,-92.02686893,Raccoon(s),,Buffalo,2020,State Highway025
72455,2020-02-14,1841,44.748196546,-88.48578738,Raccoon(s),,Shawano,2020,State Highway029
72568,2020-04-14,2056,43.499506758,-87.86844798,Raccoon(s),,Ozaukee,2020,County HighwayD
72659,2020-06-04,2329,42.776548195,-90.59040977,Raccoon(s),,Grant,2020,State Highway081
72797,2020-07-08,2345,42.598797878,-88.73932269,Raccoon(s),,Walworth,2020,Interstate043
72963,2020-09-06,100,43.943363843,-90.72679908,Raccoon(s),,Monroe,2020,Interstate090
73122,2020-10-19,2133,44.540956664,-88.5481003,Raccoon(s),,Outagamie,2020,State Highway187
73257,2020-11-07,9999,43.754587252,-87.90422773,Raccoon(s),,Sheboygan,2020,State Highway023
73579,2020-02-26,425,45.136336098,-92.32246253,Raccoon(s),,St. Croix,2020,US Highway063
73619,2020-03-02,2325,43.956820317,-87.82724374,Raccoon(s),,Manitowoc,2020,State Highway042
73695,2020-06-03,2202,43.810527709,-87.94201717,Raccoon(s),,Sheboygan,2020,State Highway057
73788,2020-06-28,349,44.944104234,-91.03784757,Raccoon(s),,Chippewa,2020,State Highway029
74029,2020-10-22,2240,42.934601526,-88.78342924,Raccoon(s),,Jefferson,2020,County HighwayN
74514,2020-01-03,605,42.950405738,-89.4283682,Raccoon(s),,Dane,2020,County HighwayM
74606,2020-01-24,1829,42.667655561,-90.21520797,Raccoon(s),,Lafayette,2020,State Highway081
74786,2020-05-11,2148,43.48387119,-88.21172423,Raccoon(s),,Washington,2020,US Highway045
74838,2020-05-18,420,44.290167469,-87.56307585,Raccoon(s),,Manitowoc,2020,State Highway042
75004,2020-09-05,2020,44.055023025,-89.16486596,Raccoon(s),,Waushara,2020,State Highway021
75037,2020-09-25,2303,44.933992055,-92.25037217,Raccoon(s),,St. Croix,2020,Interstate094
75062,2020-09-05,2055,43.076859818,-88.2516282,Raccoon(s),,Waukesha,2020,State Highway016
75074,2020-10-14,1920,44.796596914,-88.57603459,Raccoon(s),,Shawano,2020,County HighwayH
75112,2020-10-05,152,42.849345248,-88.91521899,Raccoon(s),,Jefferson,2020,State Highway026
75306,2020-10-02,2045,44.489547724,-88.64712272,Raccoon(s),,Outagamie,2020,State Highway076
75475,2020-11-25,1958,43.290648207,-88.18658028,Raccoon(s),,Washington,2020,US Highway045
75783,2020-03-31,520,45.459004382,-89.69047758,Raccoon(s),,Lincoln,2020,US Highway051
75998,2020-08-10,2256,43.074418459,-90.51103786,Raccoon(s),,Grant,2020,BIBA RD - Grant
76075,2020-09-28,1922,43.478951272,-89.10559845,Raccoon(s),,Columbia,2020,County HighwayG
76177,2020-10-08,1924,43.212798062,-88.72258005,Raccoon(s),,Dodge,2020,N SECOND ST - Dodge
76952,2020-01-27,2013,43.294085004,-90.32403423,Raccoon(s),,Richland,2020,US Highway014
77138,2020-08-25,2234,43.313685741,-87.920099,Raccoon(s),,Ozaukee,2020,Interstate043
77201,2020-10-29,2018,43.900279961,-89.4464133,Raccoon(s),,Marquette,2020,County HighwayE
77259,2020-10-08,1847,44.556437268,-92.00865503,Raccoon(s),,Buffalo,2020,State Highway025
77500,2020-12-22,1705,42.667948239,-90.15794782,Raccoon(s),,Lafayette,2020,State Highway081
77558,2020-05-23,245,43.511265063,-88.37145812,Raccoon(s),,Washington,2020,Interstate041
78031,2021-11-17,101,43.559114952,-89.1024149,Raccoon(s),,Columbia,2021,State Highway146
78436,2021-10-12,235,43.04347445,-89.35571332,Raccoon(s),,Dane,2021,US Highway012
78461,2021-09-21,2101,44.150020081,-91.73853694,Raccoon(s),,Buffalo,2021,State Highway035
78777,2021-05-26,2130,43.471035638,-88.33384784,Raccoon(s),,Washington,2021,County HighwayD
78781,2021-04-26,2145,44.933722986,-92.21237245,Raccoon(s),,St. Croix,2021,Interstate094
78876,2021-08-18,420,42.590940737,-88.53298566,Raccoon(s),,Walworth,2021,State Highway050
78900,2021-04-29,243,43.533319975,-88.44970909,Raccoon(s),,Dodge,2021,State Highway028
78916,2021-01-31,2015,44.731160132,-91.37417739,Raccoon(s),,Eau Claire,2021,US Highway053
79282,2021-03-01,2120,42.705134052,-89.89057489,Raccoon(s),,Lafayette,2021,County HighwayG
79368,2021-07-08,2250,44.070061714,-91.49092805,Raccoon(s),,Trempealeau,2021,State Highway035
79420,2021-08-16,137,42.748944499,-88.44345576,Raccoon(s),,Walworth,2021,Interstate043
79747,2021-08-22,2116,42.742177794,-88.04108251,Raccoon(s),,Racine,2021,State Highway020
79749,2021-12-21,650,42.974632263,-90.16197205,Raccoon(s),,Iowa,2021,US Highway018
79793,2021-03-11,2040,43.977042895,-87.72147881,Raccoon(s),,Manitowoc,2021,GASS LAKE RD - Manitowoc
79878,2021-05-02,52,45.081828003,-91.48175461,Raccoon(s),,Chippewa,2021,US Highway053
80350,2021-03-12,2210,43.966762465,-88.10239842,Raccoon(s),,Calumet,2021,HAYTON RD - Calumet
80641,2021-09-21,230,43.182189157,-90.27661374,Raccoon(s),,Iowa,2021,State Highway133
80762,2021-06-17,115,44.739617031,-90.59811377,Raccoon(s),,Clark,2021,State Highway073
80905,2021-04-19,332,45.773508909,-91.82553216,Raccoon(s),,Washburn,2021,US Highway053
80944,2021-03-04,117,44.373605015,-90.98161433,Raccoon(s),,Jackson,2021,Interstate094
80970,2021-07-12,150,43.464035334,-88.81532995,Raccoon(s),,Dodge,2021,US Highway151
81067,2021-09-20,214,43.303959573,-89.86207736,Raccoon(s),,Sauk,2021,County HighwayPF
81122,2021-10-24,1940,43.053244299,-88.7947149,Raccoon(s),,Jefferson,2021,State Highway026
81123,2021-10-16,905,43.085756401,-88.71174008,Raccoon(s),,Jefferson,2021,Interstate094
81311,2021-10-31,548,44.24785981,-87.65648446,Raccoon(s),,Manitowoc,2021,State Highway147
81333,2021-08-24,215,44.658568605,-91.31408363,Raccoon(s),,Eau Claire,2021,Interstate094
81391,2021-03-22,229,43.793322801,-88.84568943,Raccoon(s),,Fond du Lac,2021,RADIO RD - Fond du Lac
81449,2021-04-25,2212,44.544805548,-91.16047557,Raccoon(s),,Jackson,2021,Interstate094
81799,2021-09-25,135,43.070564406,-88.54665795,Raccoon(s),,Jefferson,2021,Interstate094
81815,2021-06-19,2253,43.589681591,-89.46995554,Raccoon(s),,Columbia,2021,Interstate039
81819,2021-12-17,1831,44.739694361,-90.07933583,Raccoon(s),,Marathon,2021,State Highway097
82147,2021-11-07,2125,44.951447824,-87.33230756,Raccoon(s),,Door,2021,County HighwayI
82224,2021-11-11,1715,43.571655544,-89.4696452,Raccoon(s),,Columbia,2021,US Highway051
82235,2021-05-21,2200,44.269384933,-87.78195196,Raccoon(s),,Manitowoc,2021,Interstate043
82885,2021-08-15,2220,44.937820676,-92.33070221,Raccoon(s),,St. Croix,2021,Interstate094
82912,2021-04-18,305,43.076673421,-87.92049946,Raccoon(s),,Milwaukee,2021,Interstate043
82933,2021-10-10,2118,43.734217434,-87.94095125,Raccoon(s),,Sheboygan,2021,State Highway057
82995,2021-03-14,530,43.896077979,-91.21806181,Raccoon(s),,La Crosse,2021,US Highway053
83059,2021-07-06,2331,44.425402389,-91.21105045,Raccoon(s),,Trempealeau,2021,US Highway053
83076,2021-07-12,2341,43.367619958,-87.99282664,Raccoon(s),,Ozaukee,2021,CEDAR SAUK RD - Ozaukee
83200,2021-10-31,2005,43.895918986,-88.90593137,Raccoon(s),,Green Lake,2021,County HighwayF
83612,2021-07-29,2117,43.644063242,-88.71639461,Raccoon(s),,Fond du Lac,2021,State Highway026
83639,2021-09-25,1939,42.592096971,-88.42091591,Raccoon(s),,Walworth,2021,State Highway050
83949,2021-03-12,19,43.96321593,-91.24127357,Raccoon(s),,La Crosse,2021,GRANUM ST - La Crosse
84000,2021-05-12,335,43.76171435,-87.84130133,Raccoon(s),,Sheboygan,2021,County HighwayO
84026,2021-06-27,2315,43.508688301,-87.8270678,Raccoon(s),,Ozaukee,2021,Interstate043
84112,2021-06-05,2330,44.272770974,-87.72959539,Raccoon(s),,Manitowoc,2021,State Highway147
84577,2021-08-03,135,43.923348632,-88.71711503,Raccoon(s),,Winnebago,2021,State Highway044
84612,2021-03-26,2320,43.111055388,-88.98696166,Raccoon(s),,Jefferson,2021,Interstate094
84864,2021-11-27,2028,43.664600479,-87.99515707,Raccoon(s),,Sheboygan,2021,State Highway028
84933,2021-08-29,2334,42.889165554,-88.26969527,Raccoon(s),,Waukesha,2021,Interstate043
85034,2021-06-05,300,43.791051282,-87.86639037,Raccoon(s),,Sheboygan,2021,County HighwayJ
85235,2021-11-03,2040,43.798979546,-87.7646276,Raccoon(s),,Sheboygan,2021,Interstate043
85461,2021-12-16,1824,44.739388565,-90.27266084,Raccoon(s),,Marathon,2021,State Highway013
85506,2021-04-23,309,43.557749618,-87.8601975,Raccoon(s),,Sheboygan,2021,County HighwayRR
85511,2021-02-24,614,43.18586614,-88.26185984,Raccoon(s),,Waukesha,2021,State Highway164
85566,2021-06-11,2325,43.26915314,-87.92002913,Raccoon(s),,Ozaukee,2021,Interstate043
85581,2021-06-23,355,44.654578423,-90.47701287,Raccoon(s),,Clark,2021,County HighwayH
85632,2021-06-09,357,44.867882237,-89.96399418,Raccoon(s),,Marathon,2021,County HighwayH
85682,2021-09-15,2045,46.871650105,-90.8222111,Raccoon(s),,Bayfield,2021,State Highway013
86062,2021-04-01,425,43.818068746,-90.94472463,Raccoon(s),,La Crosse,2021,State Highway162
86187,2021-07-28,440,43.317694301,-89.9040676,Raccoon(s),,Sauk,2021,County HighwayPF
86354,2021-04-20,336,44.019894834,-91.05167879,Raccoon(s),,La Crosse,2021,State Highway108
86642,2021-06-16,257,43.772831099,-88.26103183,Raccoon(s),,Fond du Lac,2021,County HighwayW
86946,2021-09-02,55,43.601774159,-87.77778046,Raccoon(s),,Sheboygan,2021,Interstate043
86958,2021-05-19,2345,44.120631772,-87.73165241,Raccoon(s),,Manitowoc,2021,Interstate043
87356,2021-10-06,600,44.424357285,-88.46082091,Raccoon(s),,Outagamie,2021,County HighwayA
87651,2021-06-05,2345,43.367206389,-88.73635079,Raccoon(s),,Dodge,2021,State Highway026
87787,2021-04-19,413,42.973428568,-90.47803928,Raccoon(s),,Grant,2021,US Highway018
87835,2021-10-01,40,43.095640387,-88.89316047,Raccoon(s),,Jefferson,2021,FAVILLE RD - Jefferson
88219,2021-03-06,2105,44.43515045,-91.06944499,Raccoon(s),,Jackson,2021,Interstate094
88418,2021-10-29,2126,43.834107348,-87.94148082,Raccoon(s),,Sheboygan,2021,State Highway057
88712,2021-05-13,2327,42.578244748,-88.67665406,Raccoon(s),,Walworth,2021,US Highway014
88878,2021-09-23,527,43.922086662,-88.47803311,Raccoon(s),,Winnebago,2021,US Highway045
88961,2021-11-03,547,42.828567509,-88.15682932,Raccoon(s),,Racine,2021,State Highway036
89718,2021-05-08,200,44.072711349,-88.56659884,Raccoon(s),,Winnebago,2021,Interstate041
90211,2021-04-14,438,42.603454671,-89.60982043,Raccoon(s),,Green,2021,State Highway011
90413,2021-07-03,2330,43.242737524,-88.73684917,Raccoon(s),,Dodge,2021,State Highway016
90708,2021-10-31,211,43.969228498,-87.7361599,Raccoon(s),,Manitowoc,2021,Interstate043
90938,2021-06-10,2235,44.908507027,-92.29010802,Raccoon(s),,St. Croix,2021,County HighwayN
91182,2021-12-04,1920,43.853100934,-88.36622402,Raccoon(s),,Fond du Lac,2021,US Highway151
91375,2021-05-23,2122,43.621076094,-90.15848373,Raccoon(s),,Sauk,2021,State Highway033
92336,2021-08-21,531,43.533911285,-88.39910293,Raccoon(s),,Washington,2021,Interstate041
92391,2021-06-06,200,43.944122357,-88.58305951,Raccoon(s),,Winnebago,2021,Interstate041
92507,2021-06-10,2215,44.212592056,-88.20866434,Raccoon(s),,Calumet,2021,US Highway010
92533,2021-08-17,450,42.715878878,-89.28383018,Raccoon(s),,Rock,2021,County HighwayA
92611,2021-09-15,2150,42.626574998,-90.16717029,Raccoon(s),,Lafayette,2021,County HighwayE
92625,2021-09-15,436,43.374702222,-89.46056021,Raccoon(s),,Columbia,2021,Interstate039
92882,2021-06-13,2313,42.652202714,-89.5365945,Raccoon(s),,Green,2021,State Highway059
92902,2021-07-19,20,43.737023705,-88.44439193,Raccoon(s),,Fond du Lac,2021,Interstate041
93085,2021-04-21,325,45.293639184,-89.50601055,Raccoon(s),,Lincoln,2021,County HighwayJ
93125,2021-03-03,2000,44.539387679,-87.88004547,Raccoon(s),,Brown,2021,State Highway057
93158,2021-09-05,430,43.622027611,-89.26004729,Raccoon(s),,Columbia,2021,County HighwayEE
93327,2021-11-15,100,42.735809549,-89.01327789,Raccoon(s),,Rock,2021,NEWVILLE RD - Rock
93517,2021-04-26,2155,43.462699549,-87.83116544,Raccoon(s),,Ozaukee,2021,Interstate043
