,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
96751,2022-05-30,1448,44.615076219,-88.05021358,Other Non Domesticated,,Brown,2022,US Highway041
96783,2022-07-12,8,46.700010957,-91.57318718,Other Non Domesticated,,Douglas,2022,State Highway013
96833,2022-09-03,2322,43.984772479,-90.44630199,Other Non Domesticated,,Monroe,2022,Interstate094
96834,2022-08-24,2200,44.535317476,-89.84443566,Other Non Domesticated,,Wood,2022,County HighwayS
97232,2022-03-10,1355,43.464467643,-87.9804159,Other Non Domesticated,,Ozaukee,2022,County HighwayI
97268,2022-04-24,2204,43.304475395,-88.24277448,Other Non Domesticated,,Washington,2022,State Highway175
97292,2022-05-25,2240,44.218275824,-88.47792522,Other Non Domesticated,,Winnebago,2022,US Highway010
97318,2022-07-14,2003,43.072578346,-89.28001,Other Non Domesticated,,Dane,2022,Interstate039
97349,2022-06-25,825,43.09622224,-88.43174434,Other Non Domesticated,,Waukesha,2022,County HighwayP
97360,2022-08-30,1353,42.639008084,-88.60685059,Other Non Domesticated,,Walworth,2022,Interstate043
97803,2022-04-09,1848,42.988344921,-89.60878702,Other Non Domesticated,,Dane,2022,US Highway018
97907,2022-09-02,1545,43.780569593,-88.07242509,Other Non Domesticated,,Sheboygan,2022,County HighwayA
97918,2022-07-29,721,42.582546552,-88.17110406,Other Non Domesticated,,Kenosha,2022,County HighwayK
98210,2022-01-28,1555,44.169679765,-88.74989824,Other Non Domesticated,,Winnebago,2022,County HighwayMM
98702,2022-05-04,654,44.945751654,-90.23154648,Other Non Domesticated,,Marathon,2022,State Highway029
98956,2022-08-04,153,44.52943376,-89.80771239,Other Non Domesticated,,Portage,2022,State Highway013
99397,2022-04-21,742,44.886319868,-91.3686468,Other Non Domesticated,,Chippewa,2022,County HighwayOO
99463,2022-06-22,519,43.300538999,-88.04154299,Other Non Domesticated,,Ozaukee,2022,BRIDGE ST - Ozaukee
100015,2022-08-04,2220,44.280359399,-90.80718461,Other Non Domesticated,,Jackson,2022,Interstate094
100767,2022-12-10,1948,42.671043645,-89.0265358,Other Non Domesticated,,Rock,2022,RIVERSIDE ST - Rock
100811,2022-10-21,2250,44.303379436,-90.81387861,Other Non Domesticated,,Jackson,2022,State Highway054
100817,2022-09-13,1555,44.352483045,-87.84814423,Other Non Domesticated,,Brown,2022,Interstate043
100904,2022-04-17,1747,42.582556357,-88.15557108,Other Non Domesticated,,Kenosha,2022,County HighwayK
100935,2022-05-12,1537,44.44282355,-91.77546343,Other Non Domesticated,,Buffalo,2022,State Highway037
100954,2022-05-20,730,43.356276791,-88.78669601,Other Non Domesticated,,Dodge,2022,County HighwayKW
101108,2022-09-23,645,42.999037036,-89.38515672,Other Non Domesticated,,Dane,2022,US Highway014
101112,2022-10-09,808,45.813251221,-91.67256272,Other Non Domesticated,,Washburn,2022,State Highway070
101410,2022-03-21,1135,42.859785393,-88.36533864,Other Non Domesticated,,Waukesha,2022,County HighwayI
101428,2022-03-28,2119,44.680664355,-91.12796229,Other Non Domesticated,,Eau Claire,2022,US Highway012
101557,2022-08-27,2332,45.120242231,-91.37190013,Other Non Domesticated,,Chippewa,2022,State Highway064
101563,2022-09-06,2120,45.016621309,-91.45760833,Other Non Domesticated,,Chippewa,2022,County HighwayC
101878,2022-01-16,1240,43.891469923,-87.77146596,Other Non Domesticated,,Sheboygan,2022,Interstate043
102095,2022-07-19,2125,42.532139863,-89.05632277,Other Non Domesticated,,Rock,2022,MCKINLEY AVE - Rock
102288,2022-10-17,2015,43.365209732,-90.5060177,Other Non Domesticated,,Richland,2022,County HighwayZ
102347,2022-12-21,1035,43.943329184,-90.72535661,Other Non Domesticated,,Monroe,2022,Interstate090
102460,2022-02-27,1859,43.293404458,-90.04421604,Other Non Domesticated,,Sauk,2022,State Highway023
102623,2022-07-22,2055,43.221918754,-89.36367989,Other Non Domesticated,,Dane,2022,Interstate039
102693,2022-10-17,1930,44.503981701,-89.27161063,Other Non Domesticated,,Portage,2022,State Highway161
102773,2022-10-19,1845,42.706153779,-88.49502785,Other Non Domesticated,,Walworth,2022,POTTERS RD - Walworth
102882,2022-12-30,1916,44.9062206,-91.93461413,Other Non Domesticated,,Dunn,2022,Interstate094
102903,2022-10-25,2155,44.047386898,-89.13657061,Other Non Domesticated,,Waushara,2022,State Highway021
102950,2022-02-11,650,45.159422848,-92.69221361,Other Non Domesticated,,St. Croix,2022,205TH AVE - St. Croix
103045,2022-04-23,100,44.89323187,-91.41596616,Other Non Domesticated,,Chippewa,2022,US Highway053
103165,2022-09-09,1630,45.108905229,-92.68674991,Other Non Domesticated,,St. Croix,2022,State Highway035
103670,2022-03-13,2000,45.161240885,-87.13238974,Other Non Domesticated,,Door,2022,State Highway057
103672,2022-09-01,2215,44.836708486,-91.39087213,Other Non Domesticated,,Eau Claire,2022,County HighwayQ
103752,2022-10-15,137,43.863498627,-90.82470901,Other Non Domesticated,,Monroe,2022,State Highway027
104572,2022-04-01,1710,42.509159767,-88.86487217,Other Non Domesticated,,Rock,2022,State Highway140
104596,2022-04-11,1040,43.568644492,-89.83381418,Other Non Domesticated,,Sauk,2022,State Highway023
104612,2022-06-01,818,43.009573921,-88.95428969,Other Non Domesticated,,Jefferson,2022,US Highway018
104632,2022-05-09,740,42.951029136,-88.108775,Other Non Domesticated,,Waukesha,2022,Interstate043
104715,2022-07-12,148,43.003127467,-87.9161054,Other Non Domesticated,,Milwaukee,2022,Interstate043
104744,2022-08-12,950,43.546070074,-89.63187406,Other Non Domesticated,,Sauk,2022,Interstate090
105141,2022-06-02,805,43.838831423,-88.5642828,Other Non Domesticated,,Fond du Lac,2022,County HighwayI
105221,2022-06-29,2255,42.671844943,-89.11460367,Other Non Domesticated,,Rock,2022,ROCKPORT RD - Rock
105617,2022-03-07,1120,42.769909108,-88.9547705,Other Non Domesticated,,Rock,2022,RAINBOW DR - Rock
105649,2022-03-22,1505,44.666448312,-90.96244222,Other Non Domesticated,,Eau Claire,2022,County HighwayH
105830,2022-07-29,1615,44.918672688,-92.09950057,Other Non Domesticated,,Dunn,2022,Interstate094
105848,2022-10-21,1635,44.250962697,-88.34714402,Other Non Domesticated,,Outagamie,2022,EISENHOWER DR - Outagamie
106174,2022-03-02,1601,42.980895767,-88.79775475,Other Non Domesticated,,Jefferson,2022,County HighwayN
106963,2022-10-05,1941,42.903504532,-89.78476277,Other Non Domesticated,,Dane,2022,County HighwayA
107332,2022-05-12,756,44.8458588,-92.6089017,Other Non Domesticated,,Pierce,2022,S WASSON LN - Pierce
107352,2022-04-16,2209,42.669744996,-88.05388577,Other Non Domesticated,,Racine,2022,1ST ST - Racine
107372,2022-07-12,454,44.720390105,-92.48687214,Other Non Domesticated,,Pierce,2022,MAPLE ST - Pierce
107516,2022-10-25,700,42.679102613,-89.49632157,Other Non Domesticated,,Green,2022,State Highway059
107607,2022-11-05,909,43.617709495,-88.43790239,Other Non Domesticated,,Dodge,2022,Interstate041
107910,2022-07-20,925,43.179381587,-88.4968508,Other Non Domesticated,,Waukesha,2022,County HighwayCW
107918,2022-07-06,2005,44.917646873,-92.67019101,Other Non Domesticated,,St. Croix,2022,State Highway035
108603,2022-11-14,2030,43.960463591,-88.11161031,Other Non Domesticated,,Calumet,2022,State Highway032
108826,2022-03-03,1650,42.864915531,-89.9837417,Other Non Domesticated,,Iowa,2022,State Highway039
108980,2022-06-19,2054,43.178931486,-90.94711878,Other Non Domesticated,,Crawford,2022,State Highway179
109010,2022-08-04,848,44.907445084,-91.91455863,Other Non Domesticated,,Dunn,2022,Interstate094
109075,2022-09-29,500,43.756443611,-87.72490451,Other Non Domesticated,,Sheboygan,2022,State Highway023
109277,2022-09-18,1908,43.360136054,-88.19152651,Other Non Domesticated,,Washington,2022,US Highway045
109398,2022-05-26,539,43.858092415,-87.77072496,Other Non Domesticated,,Sheboygan,2022,Interstate043
109407,2022-04-28,711,43.65358944,-88.09536732,Other Non Domesticated,,Sheboygan,2022,County HighwayF
109447,2022-06-23,2240,44.191661334,-90.63629158,Other Non Domesticated,,Jackson,2022,Interstate094
109492,2022-07-29,2217,43.647285146,-87.81965155,Other Non Domesticated,,Sheboygan,2022,CENTURY LANE RD - Sheboygan
109769,2022-12-18,1640,44.48908981,-88.05001995,Other Non Domesticated,,Brown,2022,State Highway032
109957,2022-05-14,2230,45.685090155,-91.80001718,Other Non Domesticated,,Washburn,2022,US Highway053
109973,2022-04-30,720,43.821878196,-89.25098609,Other Non Domesticated,,Marquette,2022,State Highway023
110128,2022-10-06,1914,44.45335268,-90.30948406,Other Non Domesticated,,Wood,2022,State Highway073
110156,2022-10-23,2026,43.922698074,-90.80821664,Other Non Domesticated,,Monroe,2022,Interstate090
110318,2022-02-14,503,44.307087503,-90.80977006,Other Non Domesticated,,Jackson,2022,State Highway054
110388,2022-01-14,2153,42.621046764,-87.97254354,Other Non Domesticated,,Kenosha,2022,State Highway142
110441,2022-05-28,250,44.297573855,-88.29342148,Other Non Domesticated,,Outagamie,2022,Interstate041
110549,2022-08-02,507,42.612609041,-88.42484857,Other Non Domesticated,,Walworth,2022,US Highway012
110582,2022-10-07,526,45.181887315,-90.90512665,Other Non Domesticated,,Taylor,2022,County HighwayH
110860,2022-02-06,846,44.424111762,-88.65605878,Other Non Domesticated,,Outagamie,2022,State Highway054
110951,2022-05-29,2205,43.607314288,-90.12346178,Other Non Domesticated,,Sauk,2022,State Highway058
111063,2022-06-15,620,43.096378044,-89.53503693,Other Non Domesticated,,Dane,2022,US Highway014
