,CRSHDATE,CRSHTIME,LATDECDG,LONDECDG,ANMLTY01,ANMLTY07,countyname,year,Road
35558,2018-10-30,257,42.52948972,-88.99586532,Turkey,,Rock,2018,CRANSTON RD - Rock
36418,2018-11-05,716,43.642498963,-88.28013062,Turkey,,Fond du Lac,2018,County HighwayW
38572,2018-11-16,727,43.762736079,-89.83758007,Turkey,,Adams,2018,State Highway013
40113,2018-12-08,2200,43.71383786,-87.76071879,Turkey,,Sheboygan,2018,Interstate043
41018,2018-12-21,745,43.5492659,-89.6734281,Turkey,,Sauk,2018,Interstate090
41554,2019-03-06,1615,44.828723386,-91.26062285,Turkey,,Eau Claire,2019,County HighwayQ
41704,2019-04-22,815,43.738829672,-88.71980958,Turkey,,Fond du Lac,2019,County HighwayM
41726,2019-05-21,1657,44.776071209,-87.3975815,Turkey,,Door,2019,County HighwayS
41739,2019-05-08,735,44.440708026,-87.93447464,Turkey,,Brown,2019,Interstate043
41790,2019-04-22,1410,44.593573552,-88.2107938,Turkey,,Brown,2019,State Highway029
42111,2019-09-17,1706,45.549374969,-89.67074736,Turkey,,Lincoln,2019,US Highway051
42836,2019-04-24,1900,43.419836014,-88.20711392,Turkey,,Washington,2019,US Highway045
42840,2019-05-15,1017,43.283915712,-88.61249914,Turkey,,Dodge,2019,County HighwayR
42866,2019-05-04,1150,44.218080633,-87.75731024,Turkey,,Manitowoc,2019,Interstate043
42912,2019-04-16,935,45.133156039,-87.13256448,Turkey,,Door,2019,State Highway057
42914,2019-05-04,1735,43.31146148,-89.43628942,Turkey,,Columbia,2019,Interstate039
42916,2019-05-05,1410,43.572457438,-89.79722704,Turkey,,Sauk,2019,Interstate090
42948,2019-05-29,515,43.982762577,-88.79670553,Turkey,,Winnebago,2019,State Highway091
42983,2019-04-05,700,42.9699526,-90.99017118,Turkey,,Grant,2019,US Highway018
43040,2019-04-21,1347,45.244701804,-89.67899348,Turkey,,Lincoln,2019,US Highway051
43613,2019-12-23,1632,45.653991364,-89.28672575,Turkey,,Oneida,2019,County HighwayC
43735,2019-11-25,711,44.545708476,-88.11043932,Turkey,,Brown,2019,County HighwayJ
43832,2019-04-03,1025,43.218110043,-88.15274977,Turkey,,Washington,2019,Interstate041
43991,2019-04-10,1150,44.137413819,-87.67236551,Turkey,,Manitowoc,2019,County HighwayQ
43997,2019-04-29,1522,45.084073214,-92.7438638,Turkey,,St. Croix,2019,State Highway035
44043,2019-03-26,1725,44.930765442,-92.68398975,Turkey,,St. Croix,2019,State Highway035
44121,2019-04-26,935,45.035258935,-88.04439387,Turkey,,Marinette,2019,US Highway141
44142,2019-04-28,1751,44.277089751,-88.36278292,Turkey,,Outagamie,2019,State Highway096
44154,2019-04-21,1759,45.088098376,-88.04871221,Turkey,,Marinette,2019,US Highway141
44282,2019-06-10,1445,44.153594815,-87.64961563,Turkey,,Manitowoc,2019,State Highway310
44781,2019-11-12,1030,43.667612062,-87.98964696,Turkey,,Sheboygan,2019,State Highway028
44979,2019-04-24,1911,44.282210175,-88.46638063,Turkey,,Outagamie,2019,Interstate041
45002,2019-02-14,1600,43.744018162,-88.523508,Turkey,,Fond du Lac,2019,TOWN LINE RD - Fond du Lac
45107,2019-03-16,1845,44.497606618,-87.93802869,Turkey,,Brown,2019,Interstate043
45155,2019-04-22,1230,44.109674217,-87.78558206,Turkey,,Manitowoc,2019,County HighwayJJ
45202,2019-05-11,1433,43.353451584,-88.18647661,Turkey,,Washington,2019,County HighwayPV
45227,2019-05-25,1242,43.684046035,-87.75971677,Turkey,,Sheboygan,2019,Interstate043
45259,2019-04-07,1324,43.233329752,-90.44941842,Turkey,,Richland,2019,State Highway080
45302,2019-04-14,1915,42.661406799,-90.55137585,Turkey,,Grant,2019,US Highway151
45316,2019-05-09,1450,42.545418286,-88.58004233,Turkey,,Walworth,2019,State Highway067
45404,2019-05-20,745,43.787726977,-87.82030289,Turkey,,Sheboygan,2019,State Highway032
45462,2019-05-09,1830,44.569622982,-88.15313908,Turkey,,Brown,2019,State Highway029
46269,2019-04-17,900,44.243446368,-88.31896592,Turkey,,Calumet,2019,County HighwayKK
46347,2019-04-16,1510,43.484298136,-88.49839791,Turkey,,Dodge,2019,County HighwayAY
46350,2019-03-18,1345,44.429863668,-89.81507288,Turkey,,Wood,2019,State Highway013
46455,2019-05-13,1730,43.386854842,-88.19230604,Turkey,,Washington,2019,US Highway045
46492,2019-03-26,725,43.724099219,-88.09648489,Turkey,,Sheboygan,2019,State Highway067
46497,2019-03-25,1720,43.633202023,-88.68835299,Turkey,,Fond du Lac,2019,State Highway049
46573,2019-05-09,1735,43.751744445,-87.79540036,Turkey,,Sheboygan,2019,State Highway023
47264,2019-12-16,828,43.201663078,-88.37945695,Turkey,,Washington,2019,State Highway083
47379,2019-01-11,1040,44.414661984,-87.82967614,Turkey,,Brown,2019,PINE GROVE RD - Brown
47451,2019-04-01,1710,43.053149342,-88.10352908,Turkey,,Waukesha,2019,GEBHARDT RD - Waukesha
47471,2019-04-03,1350,43.059299797,-88.25212216,Turkey,,Waukesha,2019,County HighwayT
47556,2019-04-30,855,42.928194939,-89.08521294,Turkey,,Dane,2019,Interstate039
47559,2019-04-05,900,43.490010522,-88.21380936,Turkey,,Washington,2019,US Highway045
47584,2019-05-25,1045,43.340996126,-88.40990012,Turkey,,Washington,2019,County HighwayN
47649,2019-05-02,1000,43.155830421,-90.66637914,Turkey,,Grant,2019,State Highway133
48454,2019-11-15,1410,43.789870504,-89.41054976,Turkey,,Marquette,2019,State Highway023
49120,2019-08-30,1704,45.099688904,-87.66603418,Turkey,,Marinette,2019,State Highway064
49715,2019-05-31,900,43.279184612,-88.19143432,Turkey,,Washington,2019,Interstate041
49816,2019-01-06,1640,43.519683818,-89.78596702,Turkey,,Sauk,2019,US Highway012
49837,2019-04-07,730,42.824685177,-89.02451121,Turkey,,Rock,2019,Interstate039
49976,2019-04-22,755,43.531742452,-89.49092559,Turkey,,Columbia,2019,Interstate039
50014,2019-04-03,1845,43.009751309,-89.92927953,Turkey,,Iowa,2019,US Highway018
50041,2019-04-25,854,44.554675559,-88.1160017,Turkey,,Brown,2019,State Highway029
50890,2019-11-24,750,43.746732815,-91.09497006,Turkey,,La Crosse,2019,County HighwayM
50938,2019-05-03,1304,44.214667953,-88.47404108,Turkey,,Winnebago,2019,State Highway441
51123,2019-04-21,845,44.029401178,-88.96737488,Turkey,,Waushara,2019,State Highway049
51154,2019-05-07,600,42.668599731,-89.8373993,Turkey,,Lafayette,2019,TROTTER RD - Lafayette
51201,2019-04-03,937,45.332574396,-87.76969519,Turkey,,Marinette,2019,State Highway180
51216,2019-04-06,838,43.917376756,-90.07250882,Turkey,,Juneau,2019,State Highway058
51261,2019-04-20,833,44.243127022,-88.79777049,Turkey,,Winnebago,2019,US Highway010
51263,2019-05-30,936,43.829036657,-90.70445306,Turkey,,Monroe,2019,County HighwayXX
51274,2019-03-16,1734,43.10725215,-88.75471224,Turkey,,Jefferson,2019,State Highway026
51405,2019-05-09,951,45.06724546,-88.05004414,Turkey,,Marinette,2019,US Highway141
51817,2019-10-24,1705,42.589164337,-89.48761428,Turkey,,Green,2019,State Highway011
51974,2019-11-29,1645,42.63009084,-89.78370651,Turkey,,Green,2019,County HighwayM
52076,2019-04-16,1727,44.138210633,-89.53227215,Turkey,,Waushara,2019,Interstate039
52188,2019-02-17,1450,44.858457497,-91.66463403,Turkey,,Dunn,2019,Interstate094
52206,2019-03-04,1155,42.622089753,-90.64581964,Turkey,,Grant,2019,INDIAN CREEK RD - Grant
52310,2019-04-09,745,43.326943815,-87.92039058,Turkey,,Ozaukee,2019,Interstate043
52319,2019-05-16,725,42.970423522,-88.16489757,Turkey,,Waukesha,2019,County HighwayY
52321,2019-05-05,1855,44.140844056,-87.73260015,Turkey,,Manitowoc,2019,Interstate043
52346,2019-04-04,715,42.878992953,-88.5054056,Turkey,,Waukesha,2019,County HighwayS
52363,2019-04-07,815,43.895431886,-89.48287307,Turkey,,Marquette,2019,Interstate039
52399,2019-05-21,1440,43.010390717,-88.65254888,Turkey,,Jefferson,2019,US Highway018
52408,2019-04-09,757,43.899001548,-91.10880208,Turkey,,La Crosse,2019,State Highway016
52421,2019-04-28,1320,44.939760034,-87.33714258,Turkey,,Door,2019,State Highway042
52621,2019-06-11,1802,44.960235596,-92.56855011,Turkey,,St. Croix,2019,Interstate094
52650,2019-07-04,1414,43.932195985,-88.94657787,Turkey,,Green Lake,2019,State Highway049
53331,2019-10-05,1013,44.282517252,-88.46635437,Turkey,,Outagamie,2019,Interstate041
53529,2019-04-09,807,43.326230817,-87.9201105,Turkey,,Ozaukee,2019,Interstate043
53536,2019-04-14,955,43.230119774,-87.92024041,Turkey,,Ozaukee,2019,Interstate043
53622,2019-05-23,1922,43.386205461,-88.1926442,Turkey,,Washington,2019,US Highway045
53667,2019-04-23,625,43.717746861,-87.78465397,Turkey,,Sheboygan,2019,State Highway028
53701,2019-04-22,805,43.111578167,-90.11305644,Turkey,,Iowa,2019,State Highway023
53938,2019-07-08,1355,44.376265287,-88.95443273,Turkey,,Waupaca,2019,State Highway022
54001,2019-09-04,1533,44.181843214,-87.77081382,Turkey,,Manitowoc,2019,REIFS MILLS RD - Manitowoc
54738,2019-04-09,556,43.557753131,-87.85768104,Turkey,,Sheboygan,2019,County HighwayRR
54777,2019-04-24,1649,43.914437646,-90.24832307,Turkey,,Juneau,2019,Interstate090
54811,2019-05-12,1600,44.232882925,-87.77483422,Turkey,,Manitowoc,2019,Interstate043
54837,2019-05-14,1842,44.463928715,-89.08667165,Turkey,,Waupaca,2019,County HighwayB
54843,2019-03-27,903,42.56948076,-88.18210742,Turkey,,Kenosha,2019,State Highway050
54853,2019-04-07,1106,44.537321836,-88.08032333,Turkey,,Brown,2019,State Highway032
54862,2019-05-25,1000,42.609576397,-88.42153822,Turkey,,Walworth,2019,US Highway012
54878,2019-05-21,1013,44.152354196,-87.74836293,Turkey,,Manitowoc,2019,US Highway010
54923,2019-04-22,740,42.55694826,-90.60937983,Turkey,,Grant,2019,US Highway061
54969,2019-05-20,920,44.549316729,-91.22791594,Turkey,,Trempealeau,2019,US Highway053
55017,2019-05-19,1350,44.762277754,-87.53905128,Turkey,,Door,2019,State Highway057
55125,2019-05-22,1250,42.994997068,-89.30727827,Turkey,,Dane,2019,US Highway051
55346,2019-10-03,1344,43.485911512,-90.10461959,Turkey,,Sauk,2019,County HighwayK
55968,2019-04-26,618,42.875982681,-88.05411724,Turkey,,Milwaukee,2019,US Highway045
55972,2019-04-19,1354,43.577510958,-89.9595909,Turkey,,Sauk,2019,County HighwayH
56019,2019-03-16,1731,42.627348444,-88.46878658,Turkey,,Walworth,2019,US Highway012
56062,2019-05-01,850,42.964430794,-90.98687073,Turkey,,Grant,2019,US Highway018
56180,2019-05-19,1207,44.956525077,-91.4257924,Turkey,,Chippewa,2019,US Highway053
56471,2019-10-14,1500,45.192974796,-92.71352155,Turkey,,St. Croix,2019,50TH ST - St. Croix
56862,2019-12-03,808,43.094088725,-89.60587899,Turkey,,Dane,2019,US Highway014
56995,2019-01-15,705,44.730461893,-87.39764404,Turkey,,Door,2019,County HighwayS
57050,2019-03-22,1630,44.035310254,-89.19632837,Turkey,,Waushara,2019,County HighwayF
57125,2019-03-27,1750,44.633562585,-88.64594546,Turkey,,Waupaca,2019,State Highway156
57137,2019-04-17,1903,43.452134499,-88.7541085,Turkey,,Dodge,2019,County HighwayA
57178,2019-04-19,1852,44.701878145,-91.44825169,Turkey,,Eau Claire,2019,State Highway093
57193,2019-04-28,1923,44.295589684,-87.64451869,Turkey,,Manitowoc,2019,County HighwayB
57446,2019-05-16,1405,46.389753232,-90.75859568,Turkey,,Ashland,2019,State Highway013
58169,2019-02-08,1900,44.1253962,-87.67049949,Turkey,,Manitowoc,2019,County HighwayQ
58192,2019-03-13,750,43.469686536,-87.97215239,Turkey,,Ozaukee,2019,County HighwayA
58275,2019-04-03,1703,44.299962003,-89.16342957,Turkey,,Waupaca,2019,State Highway022
58290,2019-04-17,758,42.937319872,-88.14745321,Turkey,,Waukesha,2019,Interstate043
58331,2019-04-02,755,43.109668535,-88.32853195,Turkey,,Waukesha,2019,State Highway016
58340,2019-05-09,1028,44.901886133,-89.67918671,Turkey,,Marathon,2019,County HighwayN
58472,2019-06-03,1740,45.803969924,-91.90045802,Turkey,,Washburn,2019,US Highway063
59460,2019-04-17,1039,44.561878687,-88.19037659,Turkey,,Brown,2019,County HighwayU
59536,2019-05-05,1346,44.86777232,-87.89815476,Turkey,,Oconto,2019,US Highway041
59577,2019-04-29,1350,43.909463927,-90.22737579,Turkey,,Juneau,2019,Interstate090
59589,2019-05-04,1135,44.964145613,-92.65348075,Turkey,,St. Croix,2019,Interstate094
59594,2019-05-11,1205,42.898030497,-88.25849914,Turkey,,Waukesha,2019,Interstate043
59613,2019-05-12,1343,42.626076519,-88.46730458,Turkey,,Walworth,2019,US Highway012
59647,2019-06-25,1553,43.949665233,-87.95898895,Turkey,,Manitowoc,2019,County HighwayX
59661,2019-04-16,1642,42.924148298,-88.63570426,Turkey,,Jefferson,2019,State Highway106
59678,2019-04-30,1154,44.577403424,-87.87397076,Turkey,,Brown,2019,State Highway057
59725,2019-05-11,1850,44.686665842,-88.90116953,Turkey,,Shawano,2019,US Highway045
59816,2019-06-18,1747,42.881813213,-90.22372596,Turkey,,Iowa,2019,State Highway039
59875,2019-06-17,2003,44.644316817,-88.89982753,Turkey,,Waupaca,2019,State Highway110
59910,2019-07-04,1400,45.089667057,-92.37535052,Turkey,,St. Croix,2019,US Highway063
60165,2019-10-30,1702,43.119111947,-88.68093297,Turkey,,Jefferson,2019,County HighwayD
60322,2019-11-01,806,43.840956582,-87.94167629,Turkey,,Sheboygan,2019,State Highway057
60724,2020-04-25,945,43.085971091,-88.78010605,Turkey,,Jefferson,2020,Interstate094
60801,2020-03-21,1655,43.754788539,-87.9122997,Turkey,,Sheboygan,2020,State Highway023
60803,2020-04-18,1830,44.716994622,-87.67533875,Turkey,,Door,2020,State Highway057
60839,2020-05-23,815,44.994151909,-89.4280592,Turkey,,Marathon,2020,County HighwayQ
60952,2020-06-03,2030,44.960789743,-92.57971783,Turkey,,St. Croix,2020,Interstate094
60991,2020-06-30,1627,44.276441989,-87.75132784,Turkey,,Manitowoc,2020,State Highway147
61075,2020-08-16,1836,44.217609261,-88.55201896,Turkey,,Winnebago,2020,US Highway010
61183,2020-10-14,1742,44.440383618,-88.15021378,Turkey,,Brown,2020,PINE TREE RD S - Brown
61243,2020-10-09,859,44.734802442,-88.12913178,Turkey,,Oconto,2020,LOWER RD - Oconto
61290,2020-10-31,827,43.069163136,-88.48573734,Turkey,,Waukesha,2020,Interstate094
61786,2020-03-04,830,43.396913837,-87.95361557,Turkey,,Ozaukee,2020,COLD SPRINGS RD - Ozaukee
61837,2020-04-10,1624,43.107551331,-88.35695673,Turkey,,Waukesha,2020,State Highway016
61870,2020-02-23,1002,43.631461074,-89.01688789,Turkey,,Columbia,2020,State Highway073
61911,2020-04-13,1715,43.422108558,-88.2611835,Turkey,,Washington,2020,State Highway144
62204,2020-09-01,1010,45.951661368,-90.46867772,Turkey,,Price,2020,State Highway013
62923,2020-04-18,1007,42.999674076,-89.17644607,Turkey,,Dane,2020,Interstate039
62946,2020-05-01,1650,43.294440171,-87.95660985,Turkey,,Ozaukee,2020,County HighwayT
62993,2020-03-24,725,45.027368479,-92.19713714,Turkey,,St. Croix,2020,State Highway128
63009,2020-04-11,1939,44.135583251,-88.58371905,Turkey,,Winnebago,2020,County HighwayT
63041,2020-05-21,1755,44.289745843,-89.81071123,Turkey,,Wood,2020,State Highway013
63098,2020-05-16,1658,43.985009685,-88.0226374,Turkey,,Manitowoc,2020,State Highway067
63126,2020-05-21,1715,43.109686184,-89.05118714,Turkey,,Dane,2020,Interstate094
63144,2020-05-24,735,42.840163925,-87.85005106,Turkey,,Racine,2020,State Highway032
63231,2020-06-19,915,42.987743047,-89.6416078,Turkey,,Dane,2020,US Highway018
64026,2020-03-27,810,44.343843287,-88.73770432,Turkey,,Outagamie,2020,US Highway045
64045,2020-04-27,1045,45.108212048,-91.20923962,Turkey,,Chippewa,2020,State Highway178
64048,2020-05-08,2208,42.909359417,-88.22294664,Turkey,,Waukesha,2020,Interstate043
64067,2020-04-08,1148,45.61328756,-89.53877541,Turkey,,Oneida,2020,US Highway008
64068,2020-04-14,740,43.414534883,-88.58374961,Turkey,,Dodge,2020,County HighwayS
64087,2020-04-02,1755,44.524318247,-87.91590194,Turkey,,Brown,2020,State Highway054
64578,2020-10-29,953,44.116996375,-90.84011628,Turkey,,Monroe,2020,State Highway027
64585,2020-11-06,945,44.835603431,-87.44013169,Turkey,,Door,2020,County HighwayC
65063,2020-03-28,953,44.962889703,-92.62103463,Turkey,,St. Croix,2020,Interstate094
65096,2020-04-12,1502,43.725218547,-87.99138863,Turkey,,Sheboygan,2020,State Highway067
65124,2020-03-12,738,44.02826941,-89.53987875,Turkey,,Waushara,2020,State Highway021
65129,2020-04-08,901,44.412592249,-87.95216385,Turkey,,Brown,2020,County HighwayG
65205,2020-05-22,720,44.269722359,-88.73952805,Turkey,,Outagamie,2020,US Highway045
66131,2020-03-30,1320,43.336854914,-88.19027115,Turkey,,Washington,2020,US Highway045
66216,2020-04-05,1917,43.968168066,-90.39294483,Turkey,,Monroe,2020,Interstate090
66228,2020-04-07,900,43.604624205,-89.81050473,Turkey,,Sauk,2020,Interstate090
66246,2020-05-28,1109,43.82461815,-90.44916026,Turkey,,Monroe,2020,State Highway071
66322,2020-05-13,718,44.151802904,-89.35118433,Turkey,,Waushara,2020,State Highway073
66472,2020-09-24,1640,43.59091087,-89.87591163,Turkey,,Sauk,2020,BEAVER CREEK RD - Sauk
66508,2020-08-25,1820,43.10732419,-88.53060738,Turkey,,Waukesha,2020,N REDDELIEN RD - Waukesha
66635,2020-06-19,1615,44.562765382,-88.05200281,Turkey,,Brown,2020,US Highway141
66895,2020-05-04,1240,43.397819266,-88.31928397,Turkey,,Washington,2020,Interstate041
66898,2020-05-09,1912,43.524346956,-88.38777693,Turkey,,Washington,2020,Interstate041
67209,2020-03-29,1325,43.76923149,-87.76476725,Turkey,,Sheboygan,2020,Interstate043
67710,2020-11-07,1031,45.366733166,-89.65120878,Turkey,,Lincoln,2020,County HighwayH
68269,2020-04-06,1938,44.894618781,-92.54289213,Turkey,,St. Croix,2020,County HighwayJJ
68273,2020-05-06,901,42.632019841,-88.50632728,Turkey,,Walworth,2020,County HighwayH
68284,2020-05-28,1048,42.83156517,-89.02674485,Turkey,,Rock,2020,Interstate039
68320,2020-03-24,900,43.069859233,-88.56402577,Turkey,,Jefferson,2020,Interstate094
68338,2020-04-06,801,43.290408339,-88.33561776,Turkey,,Washington,2020,County HighwayK
68516,2020-06-04,653,44.686297472,-87.47690774,Turkey,,Door,2020,State Highway042
68911,2020-10-16,732,44.246777776,-89.80857779,Turkey,,Adams,2020,State Highway013
68966,2020-04-25,618,44.478964093,-88.08015891,Turkey,,Brown,2020,Interstate041
69000,2020-11-07,1637,44.905485958,-89.20502779,Turkey,,Shawano,2020,US Highway045
69221,2020-03-07,935,42.770249837,-88.26921766,Turkey,,Racine,2020,State Highway020
69352,2020-05-03,812,44.815860611,-89.66900951,Turkey,,Marathon,2020,Interstate039
69370,2020-04-20,1320,44.739947515,-87.39747601,Turkey,,Door,2020,County HighwayS
69455,2020-05-24,222,43.319135675,-88.18502975,Turkey,,Washington,2020,US Highway045
69498,2020-05-24,713,43.51259302,-88.11558613,Turkey,,Washington,2020,State Highway144
69541,2020-07-05,535,43.902244302,-87.98509125,Turkey,,Manitowoc,2020,State Highway032
70380,2020-04-27,1545,44.241252555,-91.24943475,Turkey,,Trempealeau,2020,US Highway053
70391,2020-04-30,1130,43.108398632,-88.32124195,Turkey,,Waukesha,2020,State Highway016
70479,2020-05-04,900,43.108942593,-89.09782205,Turkey,,Dane,2020,Interstate094
70499,2020-05-17,1202,43.197552205,-89.58276188,Turkey,,Dane,2020,US Highway012
70517,2020-06-02,1310,42.816728366,-88.97482344,Turkey,,Rock,2020,State Highway059
70557,2020-06-06,1700,42.898389329,-88.25713063,Turkey,,Waukesha,2020,Interstate043
71390,2020-04-24,1725,44.796819228,-88.83769836,Turkey,,Shawano,2020,State Highway029
71447,2020-04-22,632,43.402683643,-87.92845179,Turkey,,Ozaukee,2020,State Highway057
71489,2020-04-15,1755,44.85015685,-92.59474195,Turkey,,Pierce,2020,State Highway029
71542,2020-06-09,1548,44.596604522,-89.62518118,Turkey,,Portage,2020,US Highway010
71563,2020-05-18,1914,44.169240176,-88.98654433,Turkey,,Waushara,2020,State Highway049
71622,2020-06-10,1735,43.672903887,-87.73165212,Turkey,,Sheboygan,2020,County HighwayV
71653,2020-08-12,1921,44.018227224,-89.93783355,Turkey,,Adams,2020,County HighwayZ
71659,2020-07-25,832,46.042307058,-89.70643127,Turkey,,Vilas,2020,US Highway051
71843,2020-10-05,1450,44.449836455,-87.95592308,Turkey,,Brown,2020,Interstate043
71958,2020-11-18,641,43.577348001,-89.95983339,Turkey,,Sauk,2020,County HighwayH
72478,2020-05-01,819,44.764397157,-88.6300414,Turkey,,Shawano,2020,State Highway029
72534,2020-04-26,1200,42.975083843,-89.11632081,Turkey,,Dane,2020,Interstate039
72570,2020-04-11,1541,43.406819497,-87.93026933,Turkey,,Ozaukee,2020,State Highway057
72593,2020-05-21,1004,44.379874148,-87.54231471,Turkey,,Kewaunee,2020,State Highway042
73659,2020-05-16,925,44.562906733,-87.56843194,Turkey,,Kewaunee,2020,State Highway054
73752,2020-05-14,748,43.683314439,-87.75972888,Turkey,,Sheboygan,2020,Interstate043
73871,2020-08-04,9999,45.16257098,-90.92374899,Turkey,,Taylor,2020,State Highway064
73904,2020-08-31,1729,44.936112242,-91.2042134,Turkey,,Chippewa,2020,State Highway029
74306,2020-04-15,940,43.198867395,-88.13016322,Turkey,,Washington,2020,Interstate041
74345,2020-05-08,1210,43.400395859,-88.32164493,Turkey,,Washington,2020,Interstate041
74534,2020-01-27,1629,44.730205059,-89.04191064,Turkey,,Shawano,2020,US Highway045
74637,2020-04-28,1225,43.527874462,-89.78700656,Turkey,,Sauk,2020,US Highway012
74641,2020-04-11,957,42.61320546,-88.70881361,Turkey,,Walworth,2020,Interstate043
74662,2020-04-09,1500,43.3241551,-88.310985,Turkey,,Washington,2020,State Highway060
74688,2020-04-30,1622,44.008348523,-87.74213775,Turkey,,Manitowoc,2020,County HighwayC
74730,2020-04-15,706,42.673607038,-89.66104125,Turkey,,Green,2020,County HighwayN
74769,2020-04-27,1740,43.900540532,-90.91478429,Turkey,,La Crosse,2020,Interstate090
74824,2020-04-12,845,43.98687032,-90.73277836,Turkey,,Monroe,2020,State Highway021
74994,2020-09-20,1350,43.380219799,-89.51142932,Turkey,,Columbia,2020,SMITH RD - Columbia
75421,2020-10-26,1618,42.864825085,-90.19939627,Turkey,,Iowa,2020,US Highway151
75690,2020-04-29,1838,43.123689645,-88.91117084,Turkey,,Jefferson,2020,State Highway089
75695,2020-04-07,1029,43.127712254,-88.24403753,Turkey,,Waukesha,2020,State Highway164
75700,2020-04-08,725,42.779063217,-89.62797559,Turkey,,Green,2020,State Highway069
75715,2020-04-17,1830,43.471717065,-88.80486332,Turkey,,Dodge,2020,N CRYSTAL LAKE RD - Dodge
75718,2020-04-19,1145,43.108395678,-89.12717662,Turkey,,Dane,2020,Interstate094
75723,2020-05-10,929,44.272732188,-88.54613083,Turkey,,Outagamie,2020,State Highway096
75737,2020-04-05,1856,44.3227779,-87.82558214,Turkey,,Manitowoc,2020,Interstate043
75761,2020-03-28,1230,44.708980701,-89.00649424,Turkey,,Shawano,2020,US Highway045
75764,2020-04-17,1530,45.991485249,-89.68489162,Turkey,,Vilas,2020,County HighwayM
75791,2020-04-12,1415,44.466836707,-88.02210901,Turkey,,Brown,2020,State Highway172
76070,2020-09-23,1138,43.815082363,-89.71699135,Turkey,,Adams,2020,County HighwayB
76754,2020-04-18,1450,45.149685379,-92.28205173,Turkey,,St. Croix,2020,US Highway063
76818,2020-04-08,900,45.789896681,-91.84126575,Turkey,,Washburn,2020,US Highway053
76824,2020-04-27,850,43.470609519,-88.2626995,Turkey,,Washington,2020,County HighwayD
76840,2020-04-04,1120,44.135692655,-90.53708833,Turkey,,Monroe,2020,Interstate094
76986,2020-05-02,1810,44.557451953,-87.88140046,Turkey,,Brown,2020,State Highway057
77284,2020-09-12,1603,44.044031975,-87.76136756,Turkey,,Manitowoc,2020,State Highway042
77735,2021-04-25,1840,45.302442206,-90.78183646,Turkey,,Taylor,2021,State Highway073
77739,2021-04-30,647,43.105034423,-88.28280379,Turkey,,Waukesha,2021,County HighwayJK
77784,2021-04-02,1341,44.453316582,-90.20146111,Turkey,,Wood,2021,State Highway073
77982,2021-04-25,1130,44.895922571,-87.28538423,Turkey,,Door,2021,State Highway057
78093,2021-05-14,615,44.16361095,-87.73060864,Turkey,,Manitowoc,2021,Interstate043
78245,2021-02-20,1445,43.98513676,-89.49773908,Turkey,,Waushara,2021,Interstate039
78750,2021-04-06,1840,44.735611054,-88.54314397,Turkey,,Shawano,2021,PORTER RD - Shawano
78776,2021-06-07,810,45.035501722,-92.64571323,Turkey,,St. Croix,2021,County HighwayA
78897,2021-04-17,1940,43.325460022,-88.43271211,Turkey,,Dodge,2021,State Highway060
78920,2021-09-23,1455,44.041790321,-90.05525939,Turkey,,Juneau,2021,County HighwayG
79259,2021-02-17,1245,42.885325797,-88.55946913,Turkey,,Jefferson,2021,County HighwayH
79280,2021-04-19,1740,44.734688216,-87.39757956,Turkey,,Door,2021,County HighwayS
79387,2021-04-07,1745,44.792297751,-89.67989095,Turkey,,Marathon,2021,Interstate039
79469,2021-04-25,1550,42.560765866,-90.32787355,Turkey,,Lafayette,2021,State Highway011
79515,2021-03-24,930,44.190713081,-87.73036917,Turkey,,Manitowoc,2021,Interstate043
79709,2021-06-24,830,43.293245777,-88.20776768,Turkey,,Washington,2021,Interstate041
79873,2021-04-25,1435,44.947842792,-92.53947777,Turkey,,St. Croix,2021,Interstate094
79931,2021-03-22,757,43.351631633,-90.27512387,Turkey,,Richland,2021,State Highway058
80012,2021-04-18,1939,42.89013515,-88.26847277,Turkey,,Waukesha,2021,Interstate043
80199,2021-11-25,1058,43.974672044,-90.4687437,Turkey,,Monroe,2021,Interstate090
80452,2021-04-05,707,44.733705696,-88.05088874,Turkey,,Oconto,2021,US Highway041
80543,2021-04-10,1842,44.314935528,-87.79408255,Turkey,,Manitowoc,2021,Interstate043
80888,2021-05-18,1615,45.75516518,-87.92208779,Turkey,,Marinette,2021,US Highway008
80913,2021-06-06,736,42.69056541,-88.73851152,Turkey,,Walworth,2021,State Highway089
80968,2021-06-14,725,43.581528634,-89.54379896,Turkey,,Columbia,2021,KLAPPSTEIN RD - Columbia
81104,2021-03-26,950,44.275159663,-87.78217086,Turkey,,Manitowoc,2021,Interstate043
81398,2021-03-09,1600,44.458640278,-87.86512943,Turkey,,Brown,2021,County HighwayJJ
81435,2021-05-06,1619,44.697769927,-89.64863084,Turkey,,Marathon,2021,Interstate039
81455,2021-05-28,1915,42.978474202,-88.87987916,Turkey,,Jefferson,2021,County HighwayJ
81511,2021-04-25,1410,43.939274146,-90.61846752,Turkey,,Monroe,2021,Interstate090
81594,2021-04-03,830,44.209496746,-88.67173012,Turkey,,Winnebago,2021,US Highway010
81980,2021-05-16,642,44.769890776,-87.56687995,Turkey,,Door,2021,County HighwayK
82007,2021-04-02,1940,43.103787989,-89.27139711,Turkey,,Dane,2021,Interstate094
82096,2021-09-26,740,45.137130501,-92.50077782,Turkey,,St. Croix,2021,State Highway064
